Bioassay ID,Matched set ID,Source 1 citation,Source 1 type,Source 2 citation,Source 2 type,Source 3 citation,Source 3 type,Source 4 citation,Source 4 type,Capture method 1,Capture method 2,Capture method 3,Capture method 4,Start month,Start year,End month,End year,Publication year,Complex/Subgroup,Generation,Test protocol,Insecticide tested,Insecticide class,Concentration (%),Concentration (µg),Exposure period (min),Intensity (multiplier),No. mosquitoes tested,No. mosquitoes dead,Percent mortality,Country,Site type,Site name,Latitude,Longitude,Admin level,GAUL code
41863,185,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,100,NR,27,Ethiopia,polygon,Jimma,NA,NA,2,40822
41864,185,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,100,NR,67,Ethiopia,polygon,Jimma,NA,NA,2,40822
42026,203,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,99,Nigeria,polygon,Misau,NA,NA,2,22673
42027,203,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,100,Nigeria,polygon,Misau,NA,NA,2,22673
42028,203,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,100,Nigeria,polygon,Misau,NA,NA,2,22673
42029,203,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,100,Nigeria,polygon,Misau,NA,NA,2,22673
42035,211,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,90,Nigeria,polygon,Ohaukwu,NA,NA,2,22771
42037,211,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,64,Nigeria,polygon,Ohaukwu,NA,NA,2,22771
42039,211,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,80,Nigeria,polygon,Ohaukwu,NA,NA,2,22771
42041,211,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,97,Nigeria,polygon,Ohaukwu,NA,NA,2,22771
42003,212,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,96,Nigeria,polygon,Oluyole,NA,NA,2,23031
42051,212,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,100,Nigeria,polygon,Oluyole,NA,NA,2,23031
42052,212,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,100,Nigeria,polygon,Oluyole,NA,NA,2,23031
42053,212,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,100,Nigeria,polygon,Oluyole,NA,NA,2,23031
42014,217,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,82,Nigeria,polygon,Rabah,NA,NA,2,23092
41877,220,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,41,Democratic Republic of the Congo,polygon,Sankuru,NA,NA,2,14979
41878,220,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,87,Democratic Republic of the Congo,polygon,Sankuru,NA,NA,2,14979
41879,220,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,98,Democratic Republic of the Congo,polygon,Sankuru,NA,NA,2,14979
41880,220,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,100,Democratic Republic of the Congo,polygon,Sankuru,NA,NA,2,14979
42074,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,75,NR,13.3,Liberia,polygon,Kakata,NA,NA,2,39211
42092,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,28,Liberia,polygon,Kakata,NA,NA,2,39211
42075,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,74,NR,18.9,Liberia,polygon,Kakata,NA,NA,2,39211
42093,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,69,Liberia,polygon,Kakata,NA,NA,2,39211
42076,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,75,NR,28,Liberia,polygon,Kakata,NA,NA,2,39211
42094,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,74,Liberia,polygon,Kakata,NA,NA,2,39211
42077,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,75,NR,13.3,Liberia,polygon,Kakata,NA,NA,2,39211
42095,231,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,85,Liberia,polygon,Kakata,NA,NA,2,39211
42237,232,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,80,NR,38.8,"Tanzania, United Republic of",polygon,Muleba,NA,NA,2,48407
42291,232,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,80,NR,90,"Tanzania, United Republic of",polygon,Muleba,NA,NA,2,48407
42294,232,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,80,NR,97.5,"Tanzania, United Republic of",polygon,Muleba,NA,NA,2,48407
42240,233,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,80,NR,22.5,"Tanzania, United Republic of",polygon,Nyang'wale,NA,NA,2,1011818
42290,233,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,80,NR,87.5,"Tanzania, United Republic of",polygon,Nyang'wale,NA,NA,2,1011818
42293,233,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,80,NR,100,"Tanzania, United Republic of",polygon,Nyang'wale,NA,NA,2,1011818
42244,234,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.05,NA,NR,1,80,NR,61.3,"Tanzania, United Republic of",polygon,Sengerema,NA,NA,2,48460
42292,234,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.25,NA,NR,5,80,NR,88.8,"Tanzania, United Republic of",polygon,Sengerema,NA,NA,2,48460
42295,234,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2018,NR,2018,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),deltamethrin,pyrethroid,0.5,NA,NR,10,80,NR,100,"Tanzania, United Republic of",polygon,Sengerema,NA,NA,2,48460
41353,256,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,12.5,NR,1,NR,NR,25,Zambia,polygon,Samfya,NA,NA,2,65204
41354,256,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,25,NR,2,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41355,256,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41356,256,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,125,NR,10,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41856,261,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,12.5,NR,1,NR,NR,83,Zambia,polygon,Samfya,NA,NA,2,65204
41857,261,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,25,NR,2,NR,NR,95,Zambia,polygon,Samfya,NA,NA,2,65204
41858,261,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,62.5,NR,5,NR,NR,99,Zambia,polygon,Samfya,NA,NA,2,65204
41859,261,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,lambdacyhalothrin,pyrethroid,NA,125,NR,10,NR,NR,96,Zambia,polygon,Samfya,NA,NA,2,65204
41337,302,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,NR,NR,100,Zambia,polygon,Milenge,NA,NA,2,65201
41338,302,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,100,Zambia,polygon,Milenge,NA,NA,2,65201
41339,302,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,NR,NR,100,Zambia,polygon,Milenge,NA,NA,2,65201
41340,302,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,NR,NR,100,Zambia,polygon,Milenge,NA,NA,2,65201
41345,305,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41346,305,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41347,305,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41348,305,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,NR,NR,100,Zambia,polygon,Samfya,NA,NA,2,65204
41164,308,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,95,NR,32,Mali,polygon,Yanfolila,NA,NA,2,19414
41166,308,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,101,NR,40,Mali,polygon,Yanfolila,NA,NA,2,19414
41168,308,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,101,NR,42,Mali,polygon,Yanfolila,NA,NA,2,19414
41170,308,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,51,NR,63,Mali,polygon,Yanfolila,NA,NA,2,19414
41509,310,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,96,Nigeria,polygon,Afijio,NA,NA,2,23013
41551,310,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,100,Nigeria,polygon,Afijio,NA,NA,2,23013
41554,310,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,NR,NR,100,Nigeria,polygon,Afijio,NA,NA,2,23013
41557,310,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,NR,NR,100,Nigeria,polygon,Afijio,NA,NA,2,23013
41517,312,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,72,Nigeria,polygon,Akinyele,NA,NA,2,23014
41552,312,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,97,Nigeria,polygon,Akinyele,NA,NA,2,23014
41555,312,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,NR,NR,98,Nigeria,polygon,Akinyele,NA,NA,2,23014
41558,312,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,NR,NR,100,Nigeria,polygon,Akinyele,NA,NA,2,23014
41740,315,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,22,NR,40.9,Uganda,polygon,Apac,NA,NA,1,746
41741,315,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,20,NR,70,Uganda,polygon,Apac,NA,NA,1,746
41742,315,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,27,NR,96.3,Uganda,polygon,Apac,NA,NA,1,746
41743,315,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,32,NR,100,Uganda,polygon,Apac,NA,NA,1,746
41676,316,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,25,NR,16,Uganda,polygon,Apac,NA,NA,1,746
41677,316,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,24,NR,33.3,Uganda,polygon,Apac,NA,NA,1,746
41678,316,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,37,NR,45.9,Uganda,polygon,Apac,NA,NA,1,746
41679,316,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,15,NR,80,Uganda,polygon,Apac,NA,NA,1,746
41760,317,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,120,NR,37,"Tanzania, United Republic of",polygon,Arumeru,NA,NA,2,48383
41797,317,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,NR,NR,47.4,"Tanzania, United Republic of",polygon,Arumeru,NA,NA,2,48383
41802,317,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,1.5,NA,NR,2,NR,NR,51.9,"Tanzania, United Republic of",polygon,Arumeru,NA,NA,2,48383
41807,317,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,NR,NR,83.2,"Tanzania, United Republic of",polygon,Arumeru,NA,NA,2,48383
41812,317,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,7.5,NA,NR,10,NR,NR,100,"Tanzania, United Republic of",polygon,Arumeru,NA,NA,2,48383
41761,335,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,80,NR,96.2,"Tanzania, United Republic of",polygon,Geita,NA,NA,2,48454
41801,335,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2016,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,NR,NR,100,"Tanzania, United Republic of",polygon,Geita,NA,NA,2,48454
