lat,lon,GLDAS_NOAH10_M_2_1_AvgSurfT_inst
62.5,-95.5,263.48306
62.5,-94.5,263.60086
62.5,-93.5,263.7668
62.5,-77.5,264.96292
62.5,-68.5,263.848
62.5,-67.5,264.8137
62.5,-49.5,265.4708
62.5,-48.5,261.4152
62.5,-47.5,257.32742
62.5,-46.5,255.40097
62.5,-45.5,253.65898
62.5,-44.5,253.5465
62.5,-43.5,258.99957
62.5,6.5,275.56485
62.5,7.5,272.75806
62.5,8.5,272.15866
62.5,9.5,271.48535
62.5,10.5,271.94846
62.5,11.5,271.56448
62.5,12.5,270.91495
62.5,13.5,272.13632
62.5,14.5,274.21982
62.5,15.5,274.0986
62.5,16.5,275.35684
62.5,17.5,276.22946
62.5,21.5,277.95587
62.5,22.5,276.87616
62.5,23.5,276.30167
62.5,24.5,275.96548
62.5,25.5,276.05994
62.5,26.5,276.10318
62.5,27.5,276.0592
62.5,28.5,276.35138
62.5,29.5,275.79984
62.5,30.5,274.88406
62.5,31.5,274.6388
62.5,32.5,274.34338
62.5,33.5,274.1411
62.5,34.5,275.11023
62.5,35.5,274.91565
62.5,36.5,274.38367
62.5,37.5,274.0509
62.5,38.5,273.87134
62.5,39.5,273.2436
62.5,40.5,273.433
62.5,41.5,273.05005
62.5,42.5,273.3315
62.5,43.5,272.9726
62.5,44.5,272.96085
62.5,45.5,272.74683
62.5,46.5,272.43875
62.5,47.5,272.4261
62.5,48.5,271.99847
62.5,49.5,271.80734
62.5,50.5,271.53702
62.5,51.5,271.56277
62.5,52.5,271.34152
62.5,53.5,270.81403
62.5,54.5,270.70868
62.5,55.5,270.4983
62.5,56.5,270.11453
62.5,57.5,269.98404
62.5,58.5,268.86206
62.5,59.5,268.9583
62.5,60.5,269.23965
62.5,61.5,270.22232
62.5,62.5,270.3757
62.5,63.5,270.34033
62.5,64.5,270.00745
62.5,65.5,269.58755
62.5,66.5,269.63342
62.5,67.5,269.43723
62.5,68.5,269.0302
62.5,69.5,269.33936
62.5,70.5,269.22888
62.5,71.5,269.08
62.5,72.5,269.17764
62.5,73.5,269.05396
62.5,74.5,269.06683
62.5,75.5,269.0109
62.5,76.5,268.9609
62.5,77.5,268.88818
62.5,78.5,268.6521
62.5,79.5,268.36664
62.5,80.5,268.06677
62.5,81.5,267.84265
62.5,82.5,268.19025
62.5,83.5,268.16187
62.5,84.5,267.97095
62.5,85.5,268.07703
62.5,86.5,267.88385
62.5,87.5,268.18018
62.5,88.5,267.49496
62.5,89.5,267.29437
62.5,90.5,266.80194
62.5,91.5,265.75323
62.5,92.5,265.45148
62.5,93.5,265.5172
62.5,94.5,265.373
62.5,95.5,264.96765
62.5,96.5,264.9295
62.5,97.5,265.33932
62.5,98.5,265.17575
62.5,99.5,265.53534
62.5,100.5,264.80093
62.5,101.5,264.3338
62.5,102.5,264.9565
62.5,103.5,264.91055
62.5,104.5,265.71423
62.5,105.5,265.83908
62.5,106.5,265.84955
62.5,107.5,265.71594
62.5,108.5,265.25592
62.5,109.5,265.5678
62.5,110.5,265.62186
62.5,111.5,265.68332
62.5,112.5,265.15433
62.5,113.5,265.2635
62.5,114.5,265.29788
62.5,115.5,265.22644
62.5,116.5,265.69446
62.5,117.5,265.37338
62.5,118.5,265.1412
62.5,119.5,265.06985
62.5,120.5,264.8699
62.5,121.5,264.85355
62.5,122.5,264.62006
62.5,123.5,264.49948
62.5,124.5,264.36002
62.5,125.5,264.10092
62.5,126.5,263.72253
62.5,127.5,263.4044
62.5,128.5,263.31976
62.5,129.5,263.2479
62.5,130.5,263.19366
62.5,131.5,262.67532
62.5,132.5,262.3712
62.5,133.5,262.1543
62.5,134.5,261.8721
62.5,135.5,261.44284
62.5,136.5,259.75446
62.5,137.5,258.87906
62.5,138.5,256.38995
62.5,139.5,255.83092
62.5,140.5,256.366
62.5,141.5,256.0597
62.5,142.5,254.41472
62.5,143.5,254.85191
62.5,144.5,256.04544
62.5,145.5,258.7041
62.5,146.5,257.45108
62.5,147.5,258.12283
62.5,148.5,259.31943
62.5,149.5,257.65018
62.5,150.5,258.9061
62.5,151.5,258.79633
62.5,152.5,259.30252
62.5,153.5,258.9669
62.5,154.5,259.65625
62.5,155.5,259.55118
62.5,156.5,259.88004
62.5,157.5,261.90094
62.5,158.5,262.09644
62.5,159.5,264.3802
62.5,160.5,263.63373
62.5,161.5,262.85913
62.5,162.5,262.94403
62.5,163.5,265.86963
62.5,164.5,264.93475
62.5,165.5,264.29803
62.5,166.5,263.75992
62.5,167.5,264.2255
62.5,168.5,263.41797
62.5,169.5,263.4422
62.5,170.5,261.37808
62.5,171.5,261.01923
62.5,172.5,262.37512
62.5,173.5,264.25446
62.5,174.5,265.30298
62.5,175.5,266.6344
62.5,176.5,267.6467
62.5,178.5,269.1358
63.5,-160.5,269.82043
63.5,-159.5,268.2364
63.5,-158.5,269.52603
63.5,-157.5,269.44574
63.5,-156.5,268.8476
63.5,-155.5,268.82434
63.5,-154.5,269.3704
63.5,-153.5,268.05725
63.5,-152.5,268.11383
63.5,-151.5,264.65808
63.5,-150.5,264.8347
63.5,-149.5,267.44864
63.5,-148.5,264.92206
63.5,-147.5,265.45215
63.5,-146.5,269.51364
63.5,-145.5,269.89905
63.5,-144.5,267.77206
63.5,-143.5,263.85184
63.5,-142.5,265.6983
63.5,-141.5,265.70566
63.5,-140.5,265.67737
63.5,-139.5,266.2401
63.5,-138.5,266.70474
63.5,-137.5,265.65396
63.5,-136.5,265.93475
63.5,-135.5,265.7589
63.5,-134.5,265.43784
63.5,-133.5,266.0418
63.5,-132.5,263.87772
63.5,-131.5,263.01215
63.5,-130.5,262.11163
63.5,-129.5,261.8899
63.5,-128.5,261.66696
63.5,-127.5,262.72382
63.5,-126.5,263.59482
63.5,-125.5,266.22375
63.5,-124.5,266.52673
63.5,-123.5,267.5128
63.5,-122.5,267.8473
63.5,-121.5,267.5415
63.5,-120.5,267.26395
63.5,-119.5,267.20746
63.5,-118.5,267.0684
63.5,-117.5,267.6718
63.5,-116.5,267.39276
63.5,-115.5,267.00577
63.5,-114.5,266.5889
63.5,-113.5,265.95035
63.5,-112.5,265.6474
63.5,-111.5,264.73114
63.5,-110.5,264.82297
63.5,-109.5,265.01965
63.5,-108.5,264.2529
63.5,-107.5,263.83884
63.5,-106.5,263.91788
63.5,-105.5,263.62845
63.5,-104.5,263.02246
63.5,-103.5,263.2584
63.5,-102.5,263.70068
63.5,-101.5,263.5047
63.5,-100.5,263.28088
63.5,-99.5,263.31784
63.5,-98.5,263.1987
63.5,-97.5,262.7834
63.5,-96.5,262.68994
63.5,-95.5,263.09967
63.5,-94.5,263.29172
63.5,-93.5,263.23505
63.5,-92.5,263.25098
63.5,-91.5,263.21457
63.5,-85.5,263.60953
63.5,-84.5,263.20416
63.5,-71.5,263.3578
63.5,-70.5,263.48056
63.5,-69.5,262.80255
63.5,-68.5,260.86188
63.5,-67.5,261.60178
63.5,-66.5,262.1883
63.5,-65.5,261.43942
63.5,-50.5,265.18442
63.5,-49.5,262.16473
63.5,-48.5,258.27927
63.5,-47.5,254.25262
63.5,-46.5,252.75029
63.5,-45.5,251.51329
63.5,-44.5,252.0568
63.5,-43.5,255.32619
63.5,-42.5,258.29193
63.5,-41.5,262.5939
63.5,-19.5,275.07834
63.5,-18.5,276.07043
63.5,9.5,276.5787
63.5,10.5,273.8362
63.5,11.5,274.45627
63.5,12.5,272.1819
63.5,13.5,271.9026
63.5,14.5,273.82422
63.5,15.5,274.01785
63.5,16.5,273.99542
63.5,17.5,274.41656
63.5,18.5,275.63306
63.5,19.5,276.26813
63.5,22.5,277.039
63.5,23.5,276.20715
63.5,24.5,275.4882
63.5,25.5,275.30112
63.5,26.5,274.92114
63.5,27.5,274.69238
63.5,28.5,274.39395
63.5,29.5,274.39343
63.5,30.5,274.10724
63.5,31.5,273.89737
63.5,32.5,273.80182
63.5,33.5,274.08304
63.5,34.5,274.1761
63.5,35.5,273.95245
63.5,36.5,274.14508
63.5,37.5,273.85648
63.5,38.5,273.2122
63.5,39.5,273.3072
63.5,40.5,272.92932
63.5,41.5,272.80713
63.5,42.5,273.0304
63.5,43.5,272.84653
63.5,44.5,272.67508
63.5,45.5,272.228
63.5,46.5,271.9723
63.5,47.5,271.80334
63.5,48.5,271.58728
63.5,49.5,271.4468
63.5,50.5,271.22833
63.5,51.5,270.93103
63.5,52.5,270.59558
63.5,53.5,270.5182
63.5,54.5,270.45325
63.5,55.5,270.0386
63.5,56.5,269.69925
63.5,57.5,269.5869
63.5,58.5,267.81454
63.5,59.5,267.51324
63.5,60.5,268.70816
63.5,61.5,269.30243
63.5,62.5,269.37906
63.5,63.5,269.45142
63.5,64.5,268.94965
63.5,65.5,269.09323
63.5,66.5,268.81223
63.5,67.5,268.56027
63.5,68.5,268.29187
63.5,69.5,268.47696
63.5,70.5,268.38693
63.5,71.5,268.3441
63.5,72.5,268.24524
63.5,73.5,268.20505
63.5,74.5,268.16385
63.5,75.5,268.3767
63.5,76.5,268.12982
63.5,77.5,268.17368
63.5,78.5,268.0189
63.5,79.5,267.98886
63.5,80.5,267.67273
63.5,81.5,267.2533
63.5,82.5,267.0922
63.5,83.5,267.3967
63.5,84.5,267.3497
63.5,85.5,267.26157
63.5,86.5,267.29944
63.5,87.5,267.34674
63.5,88.5,266.81815
63.5,89.5,265.90997
63.5,90.5,265.7064
63.5,91.5,264.76614
63.5,92.5,264.66605
63.5,93.5,264.77225
63.5,94.5,264.24335
63.5,95.5,264.30368
63.5,96.5,263.79288
63.5,97.5,263.85065
63.5,98.5,262.51596
63.5,99.5,263.74014
63.5,100.5,263.8174
63.5,101.5,263.89508
63.5,102.5,263.62726
63.5,103.5,263.8871
63.5,104.5,263.31116
63.5,105.5,264.04077
63.5,106.5,263.8053
63.5,107.5,264.02652
63.5,108.5,263.86264
63.5,109.5,263.90207
63.5,110.5,263.9658
63.5,111.5,263.74973
63.5,112.5,263.8652
63.5,113.5,263.90344
63.5,114.5,263.80832
63.5,115.5,264.05743
63.5,116.5,264.35175
63.5,117.5,264.15244
63.5,118.5,263.97983
63.5,119.5,263.98663
63.5,120.5,263.85825
63.5,121.5,264.1852
63.5,122.5,264.12537
63.5,123.5,263.9546
63.5,124.5,263.84848
63.5,125.5,263.3926
63.5,126.5,262.77884
63.5,127.5,262.34146
63.5,128.5,261.56363
63.5,129.5,261.33835
63.5,130.5,261.3626
63.5,131.5,260.77716
63.5,132.5,260.05807
63.5,133.5,259.8059
63.5,134.5,259.02902
63.5,135.5,260.20743
63.5,136.5,259.247
63.5,137.5,258.21524
63.5,138.5,256.08395
63.5,139.5,255.29193
63.5,140.5,254.07967
63.5,141.5,255.12582
63.5,142.5,255.39273
63.5,143.5,255.97331
63.5,144.5,257.68524
63.5,145.5,256.42245
63.5,146.5,257.16025
63.5,147.5,257.38586
63.5,148.5,257.96765
63.5,149.5,258.60724
63.5,150.5,259.6604
63.5,151.5,259.60666
63.5,152.5,260.72592
63.5,153.5,260.32516
63.5,154.5,259.68283
63.5,155.5,259.8765
63.5,156.5,259.57187
63.5,157.5,258.83423
63.5,158.5,259.82254
63.5,159.5,259.93787
63.5,160.5,260.29416
63.5,161.5,261.76077
63.5,162.5,262.27716
63.5,163.5,262.67935
63.5,164.5,262.30994
63.5,165.5,263.11172
63.5,166.5,263.78503
63.5,167.5,263.2907
63.5,168.5,263.24344
63.5,169.5,262.9231
63.5,170.5,261.6079
63.5,171.5,261.56882
63.5,172.5,261.90793
63.5,173.5,262.34488
63.5,174.5,262.897
63.5,175.5,264.15057
63.5,176.5,264.4154
63.5,177.5,265.22916
63.5,178.5,266.70663
64.5,-173.5,268.2975
64.5,-160.5,269.57373
64.5,-159.5,268.08667
64.5,-158.5,266.99747
64.5,-157.5,267.87628
64.5,-156.5,268.4658
64.5,-155.5,268.15637
64.5,-154.5,267.81345
64.5,-153.5,267.31757
64.5,-152.5,267.48856
64.5,-151.5,267.88644
64.5,-150.5,268.30695
64.5,-149.5,267.91388
64.5,-148.5,267.03854
64.5,-147.5,267.2182
64.5,-146.5,267.79205
64.5,-145.5,267.57776
64.5,-144.5,266.0348
64.5,-143.5,264.74164
64.5,-142.5,264.50946
64.5,-141.5,266.217
64.5,-140.5,264.18796
64.5,-139.5,264.86935
64.5,-138.5,266.55347
64.5,-137.5,264.73895
64.5,-136.5,264.94604
64.5,-135.5,263.58594
64.5,-134.5,263.81256
64.5,-133.5,262.5416
64.5,-132.5,262.30576
64.5,-131.5,261.87555
64.5,-130.5,262.08154
64.5,-129.5,263.02335
64.5,-128.5,263.434
64.5,-127.5,264.42865
64.5,-126.5,265.4867
64.5,-125.5,267.28558
64.5,-124.5,267.6552
64.5,-123.5,267.05115
64.5,-122.5,267.17447
64.5,-121.5,267.7091
64.5,-120.5,267.51224
64.5,-119.5,266.5169
64.5,-118.5,266.5747
64.5,-117.5,266.09537
64.5,-116.5,265.89114
64.5,-115.5,264.92667
64.5,-114.5,264.4055
64.5,-113.5,263.9974
64.5,-112.5,263.6742
64.5,-111.5,263.24133
64.5,-110.5,263.06366
64.5,-109.5,262.96286
64.5,-108.5,262.79578
64.5,-107.5,263.31537
64.5,-106.5,263.09753
64.5,-105.5,262.5745
64.5,-104.5,262.77917
64.5,-103.5,262.73535
64.5,-102.5,262.53815
64.5,-101.5,261.95938
64.5,-100.5,262.23547
64.5,-99.5,262.4355
64.5,-98.5,262.19492
64.5,-97.5,262.38342
64.5,-96.5,262.07318
64.5,-95.5,262.7459
64.5,-94.5,262.49173
64.5,-93.5,262.29907
64.5,-92.5,262.31366
64.5,-91.5,262.0319
64.5,-90.5,262.2008
64.5,-89.5,262.354
64.5,-88.5,262.91476
64.5,-85.5,262.08115
64.5,-84.5,261.6458
64.5,-83.5,261.83484
64.5,-82.5,262.49582
64.5,-77.5,263.9606
64.5,-76.5,263.99072
64.5,-73.5,263.17767
64.5,-72.5,263.3435
64.5,-71.5,262.99237
64.5,-70.5,262.38864
64.5,-69.5,261.71103
64.5,-68.5,261.92877
64.5,-67.5,260.92865
64.5,-66.5,261.24414
64.5,-65.5,261.52548
64.5,-51.5,267.2516
64.5,-50.5,265.381
64.5,-49.5,260.25052
64.5,-48.5,259.2621
64.5,-47.5,254.9088
64.5,-46.5,253.00737
64.5,-45.5,250.82187
64.5,-44.5,250.59442
64.5,-43.5,252.94507
64.5,-42.5,255.28445
64.5,-41.5,261.68256
64.5,-21.5,275.12384
64.5,-20.5,274.68457
64.5,-19.5,270.9967
64.5,-18.5,270.0434
64.5,-17.5,269.7058
64.5,-16.5,269.47748
64.5,-15.5,273.81442
64.5,11.5,276.44247
64.5,12.5,272.2537
64.5,13.5,271.60028
64.5,14.5,271.24197
64.5,15.5,271.6407
64.5,16.5,272.83932
64.5,17.5,273.2941
64.5,18.5,273.5677
64.5,19.5,273.80222
64.5,20.5,275.30804
64.5,24.5,275.87836
64.5,25.5,274.8772
64.5,26.5,274.6002
64.5,27.5,274.45383
64.5,28.5,273.51813
64.5,29.5,273.54572
64.5,30.5,273.64307
64.5,31.5,273.5383
64.5,32.5,273.3796
64.5,33.5,273.32996
64.5,34.5,273.91702
64.5,37.5,274.9559
64.5,38.5,274.10098
64.5,39.5,273.85654
64.5,40.5,272.96405
64.5,41.5,272.57666
64.5,42.5,272.41678
64.5,43.5,272.1755
64.5,44.5,272.19058
64.5,45.5,272.04135
64.5,46.5,271.70535
64.5,47.5,271.56793
64.5,48.5,270.9268
64.5,49.5,270.88306
64.5,50.5,270.90775
64.5,51.5,270.32974
64.5,52.5,270.24417
64.5,53.5,270.2879
64.5,54.5,270.0698
64.5,55.5,269.62607
64.5,56.5,269.51907
64.5,57.5,269.7054
64.5,58.5,267.2972
64.5,59.5,267.14352
64.5,60.5,265.26077
64.5,61.5,266.86093
64.5,62.5,268.26193
64.5,63.5,268.49155
64.5,64.5,268.39383
64.5,66.5,268.23212
64.5,67.5,268.09656
64.5,68.5,267.96146
64.5,69.5,268.01538
64.5,70.5,267.9264
64.5,71.5,268.08936
64.5,72.5,268.01465
64.5,73.5,268.0025
64.5,74.5,267.97592
64.5,75.5,267.8748
64.5,76.5,267.85104
64.5,77.5,267.70502
64.5,78.5,267.50848
64.5,79.5,267.46683
64.5,80.5,267.43427
64.5,81.5,267.27087
64.5,82.5,267.2684
64.5,83.5,267.02103
64.5,84.5,266.8105
64.5,85.5,266.73572
64.5,86.5,266.91693
64.5,87.5,266.8397
64.5,88.5,265.8126
64.5,89.5,264.85547
64.5,90.5,263.74228
64.5,91.5,263.2396
64.5,92.5,263.4639
64.5,93.5,263.71
64.5,94.5,262.62662
64.5,95.5,262.7736
64.5,96.5,261.97446
64.5,97.5,261.92203
64.5,98.5,262.30206
64.5,99.5,262.2634
64.5,100.5,262.24713
64.5,101.5,262.90994
64.5,102.5,262.7653
64.5,103.5,262.90125
64.5,104.5,262.55026
64.5,105.5,262.10178
64.5,106.5,262.49924
64.5,107.5,262.19144
64.5,108.5,262.73
64.5,109.5,262.45447
64.5,110.5,262.5785
64.5,111.5,262.85495
64.5,112.5,262.5614
64.5,113.5,262.69513
64.5,114.5,263.02188
64.5,115.5,263.24454
64.5,116.5,263.39124
64.5,117.5,263.39774
64.5,118.5,263.45728
64.5,119.5,263.4073
64.5,120.5,263.1644
64.5,121.5,263.04648
64.5,122.5,263.18967
64.5,123.5,263.02203
64.5,124.5,262.8181
64.5,125.5,262.25592
64.5,126.5,262.13345
64.5,127.5,260.82248
64.5,128.5,258.54218
64.5,129.5,258.87598
64.5,130.5,257.23856
64.5,131.5,258.9466
64.5,132.5,258.37274
64.5,133.5,257.7819
64.5,134.5,258.1464
64.5,135.5,258.34198
64.5,136.5,257.997
64.5,137.5,256.95853
64.5,138.5,255.47128
64.5,139.5,254.54886
64.5,140.5,254.44998
64.5,141.5,255.03801
64.5,142.5,255.99762
64.5,143.5,256.11502
64.5,144.5,254.80476
64.5,145.5,255.91768
64.5,146.5,256.20084
64.5,147.5,255.65157
64.5,148.5,256.7547
64.5,149.5,257.92392
64.5,150.5,259.84888
64.5,151.5,260.30267
64.5,152.5,260.49503
64.5,153.5,260.11108
64.5,154.5,259.90366
64.5,155.5,260.40338
64.5,156.5,259.05594
64.5,157.5,258.96457
64.5,158.5,259.29922
64.5,159.5,258.66727
64.5,160.5,259.85138
64.5,161.5,259.63544
64.5,162.5,259.53314
64.5,163.5,259.71915
64.5,164.5,260.55554
64.5,165.5,260.17627
64.5,166.5,261.75702
64.5,167.5,261.49435
64.5,168.5,262.2446
64.5,169.5,262.45987
64.5,170.5,262.89633
64.5,171.5,263.17908
64.5,172.5,261.95764
64.5,173.5,262.50012
64.5,174.5,262.96814
64.5,175.5,265.34213
64.5,176.5,265.89963
64.5,177.5,266.4998
65.5,-175.5,266.1218
65.5,-174.5,264.8867
65.5,-173.5,265.0908
65.5,-172.5,265.50497
65.5,-166.5,268.98605
65.5,-165.5,267.36166
65.5,-164.5,266.75577
65.5,-163.5,267.26495
65.5,-162.5,266.85632
65.5,-161.5,267.80634
65.5,-160.5,267.74747
65.5,-159.5,266.16513
65.5,-158.5,265.92657
65.5,-157.5,267.34918
65.5,-156.5,268.08337
65.5,-155.5,267.15118
65.5,-154.5,266.9529
65.5,-153.5,266.9382
65.5,-152.5,267.03522
65.5,-151.5,267.18918
65.5,-150.5,266.71484
65.5,-149.5,267.95264
65.5,-148.5,267.5993
65.5,-147.5,267.99323
65.5,-146.5,268.32816
65.5,-145.5,267.18292
65.5,-144.5,264.7725
65.5,-143.5,265.40506
65.5,-142.5,266.36218
65.5,-141.5,266.2965
65.5,-140.5,266.33517
65.5,-139.5,265.10992
65.5,-138.5,264.24738
65.5,-137.5,265.12955
65.5,-136.5,264.76053
65.5,-135.5,264.0104
65.5,-134.5,265.5451
65.5,-133.5,264.07776
65.5,-132.5,263.956
65.5,-131.5,265.09854
65.5,-130.5,264.37164
65.5,-129.5,264.08524
65.5,-128.5,264.7772
65.5,-127.5,265.9801
65.5,-126.5,266.64377
65.5,-125.5,266.30902
65.5,-124.5,266.47476
65.5,-123.5,267.04953
65.5,-119.5,267.3154
65.5,-118.5,267.131
65.5,-117.5,265.2191
65.5,-116.5,264.60645
65.5,-115.5,263.62296
65.5,-114.5,263.3334
65.5,-113.5,262.7001
65.5,-112.5,262.65714
65.5,-111.5,262.43604
65.5,-110.5,262.14502
65.5,-109.5,262.6765
65.5,-108.5,262.9129
65.5,-107.5,262.53494
65.5,-106.5,262.2164
65.5,-105.5,262.18253
65.5,-104.5,262.45032
65.5,-103.5,262.33685
65.5,-102.5,262.2237
65.5,-101.5,262.191
65.5,-100.5,262.16302
65.5,-99.5,262.14517
65.5,-98.5,261.78732
65.5,-97.5,261.7038
65.5,-96.5,261.4345
65.5,-95.5,261.21024
65.5,-94.5,261.14563
65.5,-93.5,260.96024
65.5,-92.5,261.12454
65.5,-91.5,260.64688
65.5,-90.5,260.61777
65.5,-89.5,261.27313
65.5,-88.5,260.56656
65.5,-87.5,262.1981
65.5,-85.5,262.33664
65.5,-73.5,262.59708
65.5,-72.5,262.85886
65.5,-71.5,262.82056
65.5,-70.5,262.74182
65.5,-69.5,262.41483
65.5,-68.5,261.6494
65.5,-67.5,261.65933
65.5,-64.5,260.43036
65.5,-63.5,259.72766
65.5,-52.5,264.7721
65.5,-51.5,263.24927
65.5,-50.5,262.38663
65.5,-49.5,260.23694
65.5,-48.5,258.70782
65.5,-47.5,254.52385
65.5,-46.5,253.11676
65.5,-45.5,251.1577
65.5,-44.5,250.75826
65.5,-43.5,251.87248
65.5,-42.5,254.36671
65.5,-41.5,259.1703
65.5,-40.5,261.71262
65.5,-22.5,274.11566
65.5,-21.5,274.79126
65.5,-20.5,273.68173
65.5,-19.5,272.14963
65.5,-18.5,272.23874
65.5,-17.5,271.26285
65.5,-16.5,272.45593
65.5,-15.5,273.10474
65.5,-14.5,273.73413
65.5,12.5,275.2073
65.5,13.5,271.2789
65.5,14.5,269.71802
65.5,15.5,269.53183
65.5,16.5,271.1459
65.5,17.5,271.62283
65.5,18.5,272.73877
65.5,19.5,272.56555
65.5,20.5,273.5861
65.5,21.5,274.0584
65.5,25.5,274.35144
65.5,26.5,273.15906
65.5,27.5,272.86792
65.5,28.5,272.6865
65.5,29.5,272.69672
65.5,30.5,273.0004
65.5,31.5,273.56183
65.5,32.5,273.35342
65.5,33.5,273.08084
65.5,34.5,274.50156
65.5,40.5,273.37943
65.5,41.5,272.39136
65.5,42.5,272.13425
65.5,43.5,272.03436
65.5,44.5,271.81808
65.5,45.5,271.57388
65.5,46.5,271.12427
65.5,47.5,270.86896
65.5,48.5,270.42633
65.5,49.5,270.02658
65.5,50.5,269.98596
65.5,51.5,269.96722
65.5,52.5,270.19693
65.5,53.5,269.84644
65.5,54.5,269.6274
65.5,55.5,269.30692
65.5,56.5,269.1996
65.5,57.5,269.20892
65.5,58.5,268.1494
65.5,59.5,266.90616
65.5,60.5,265.5582
65.5,61.5,266.86252
65.5,62.5,265.7184
65.5,63.5,266.5078
65.5,64.5,267.13516
65.5,66.5,267.51456
65.5,67.5,267.42847
65.5,68.5,267.25842
65.5,69.5,267.1744
65.5,70.5,267.2756
65.5,71.5,267.24313
65.5,72.5,267.28055
65.5,73.5,267.26874
65.5,74.5,266.94852
65.5,75.5,266.8464
65.5,76.5,266.716
65.5,77.5,266.75507
65.5,78.5,266.591
65.5,79.5,266.7239
65.5,80.5,266.65628
65.5,81.5,266.5646
65.5,82.5,266.55496
65.5,83.5,266.3254
65.5,84.5,266.26126
65.5,85.5,266.27536
65.5,86.5,266.2233
65.5,87.5,266.11035
65.5,88.5,264.6444
65.5,89.5,263.7716
65.5,90.5,262.6754
65.5,91.5,263.18207
65.5,92.5,262.52942
65.5,93.5,261.3585
65.5,94.5,261.55905
65.5,95.5,260.57523
65.5,96.5,260.75284
65.5,97.5,260.31976
65.5,98.5,260.99966
65.5,99.5,260.78662
65.5,100.5,261.19904
65.5,101.5,260.74683
65.5,102.5,260.90796
65.5,103.5,261.72467
65.5,104.5,262.33978
65.5,105.5,261.6623
65.5,106.5,261.1694
65.5,107.5,261.0888
65.5,108.5,260.84607
65.5,109.5,261.52536
65.5,110.5,261.3663
65.5,111.5,261.4177
65.5,112.5,261.8356
65.5,113.5,261.6398
65.5,114.5,261.9658
65.5,115.5,261.97256
65.5,116.5,262.63986
65.5,117.5,262.4829
65.5,118.5,262.50665
65.5,119.5,262.35995
65.5,120.5,262.57208
65.5,121.5,262.29318
65.5,122.5,262.37186
65.5,123.5,262.3648
65.5,124.5,261.86908
65.5,125.5,261.6319
65.5,126.5,259.9698
65.5,127.5,257.7981
65.5,128.5,256.69818
65.5,129.5,255.67249
65.5,130.5,256.85788
65.5,131.5,256.62973
65.5,132.5,257.43674
65.5,133.5,256.5929
65.5,134.5,257.26035
65.5,135.5,256.93372
65.5,136.5,257.04007
65.5,137.5,256.2769
65.5,138.5,255.04523
65.5,139.5,254.86966
65.5,140.5,254.59448
65.5,141.5,255.63689
65.5,142.5,258.09
65.5,143.5,258.71503
65.5,144.5,257.25714
65.5,145.5,256.40277
65.5,146.5,255.05174
65.5,147.5,256.888
65.5,148.5,257.11713
65.5,149.5,258.6203
65.5,150.5,260.9068
65.5,151.5,260.42603
65.5,152.5,259.55002
65.5,153.5,259.41037
65.5,154.5,259.5195
65.5,155.5,258.9507
65.5,156.5,259.44604
65.5,157.5,260.37384
65.5,158.5,259.6466
65.5,159.5,258.9789
65.5,160.5,260.09836
65.5,161.5,260.56915
65.5,162.5,258.1967
65.5,163.5,258.18796
65.5,164.5,258.4577
65.5,165.5,259.19882
65.5,166.5,260.04318
65.5,167.5,259.8652
65.5,168.5,260.05536
65.5,169.5,261.44144
65.5,170.5,261.70282
65.5,171.5,261.80658
65.5,172.5,262.24905
65.5,173.5,263.22202
65.5,174.5,263.65387
65.5,175.5,263.22647
65.5,176.5,264.038
65.5,177.5,264.07434
65.5,178.5,264.12424
65.5,179.5,264.76315
66.5,-179.5,263.95386
66.5,-178.5,262.56766
66.5,-177.5,262.9355
66.5,-176.5,263.47037
66.5,-175.5,264.21793
66.5,-174.5,265.06488
66.5,-173.5,266.3655
66.5,-172.5,266.3318
66.5,-171.5,265.04044
66.5,-161.5,268.0667
66.5,-160.5,266.61417
66.5,-159.5,265.7786
66.5,-158.5,265.48965
66.5,-157.5,265.7821
66.5,-156.5,266.66943
66.5,-155.5,265.56998
66.5,-154.5,265.96658
66.5,-153.5,265.2461
66.5,-152.5,265.281
66.5,-151.5,265.0821
66.5,-150.5,265.83664
66.5,-149.5,265.66483
66.5,-148.5,265.7853
66.5,-147.5,266.62057
66.5,-146.5,266.49664
66.5,-145.5,266.6586
66.5,-144.5,266.86447
66.5,-143.5,266.59653
66.5,-142.5,265.96213
66.5,-141.5,265.4471
66.5,-140.5,264.88782
66.5,-139.5,263.8063
66.5,-138.5,264.09763
66.5,-137.5,265.2498
66.5,-136.5,264.51465
66.5,-135.5,264.46265
66.5,-134.5,265.26263
66.5,-133.5,265.29816
66.5,-132.5,265.12137
66.5,-131.5,265.64026
66.5,-130.5,265.64508
66.5,-129.5,265.7949
66.5,-128.5,266.03418
66.5,-127.5,265.61584
66.5,-126.5,265.6114
66.5,-125.5,265.71906
66.5,-124.5,266.0073
66.5,-123.5,265.66174
66.5,-122.5,264.906
66.5,-118.5,264.72522
66.5,-117.5,263.03165
66.5,-116.5,262.35733
66.5,-115.5,261.97
66.5,-114.5,261.58572
66.5,-113.5,262.44775
66.5,-112.5,263.07764
66.5,-111.5,262.47745
66.5,-110.5,262.3024
66.5,-109.5,262.0444
66.5,-108.5,262.65097
66.5,-107.5,262.1372
66.5,-106.5,262.26862
66.5,-105.5,262.28265
66.5,-104.5,262.0665
66.5,-103.5,262.153
