lat,lon,GLDAS_NOAH10_M_2_1_CanopInt_inst
-25.5,122.5,0.01667341
-25.5,123.5,0.01650217
-25.5,124.5,0.016518297
-25.5,125.5,0.01674722
-25.5,126.5,0.01611392
-25.5,127.5,0.015866354
-25.5,128.5,0.016619971
-25.5,129.5,0.014362355
-25.5,130.5,0.016072333
-25.5,131.5,0.016219417
-25.5,132.5,0.014824351
-25.5,133.5,0.012465034
-25.5,134.5,0.011933516
-25.5,135.5,0.011263925
-25.5,136.5,0.01105052
-25.5,137.5,0.011007631
-25.5,138.5,0.011164542
-25.5,139.5,0.011342234
-25.5,140.5,0.013496307
-25.5,141.5,0.014883281
-25.5,142.5,0.016627606
-25.5,143.5,0.019078316
-25.5,144.5,0.022385662
-25.5,145.5,0.026551886
-25.5,146.5,0.033206582
-25.5,147.5,0.045154754
-25.5,148.5,0.051611684
-25.5,149.5,0.05531277
-25.5,150.5,0.057113457
-25.5,151.5,0.06633954
-25.5,152.5,0.07901033
-24.5,-70.5,0.0
-24.5,-69.5,0.0
-24.5,-68.5,3.7335866E-4
-24.5,-67.5,0.0
-24.5,-66.5,0.01535526
-24.5,-65.5,0.05418317
-24.5,-64.5,0.07174277
-24.5,-63.5,0.05401553
-24.5,-62.5,0.05324408
-24.5,-61.5,0.060242802
-24.5,-60.5,0.06868499
-24.5,-59.5,0.081864044
-24.5,-58.5,0.09350415
-24.5,-57.5,0.104967676
-24.5,-56.5,0.123786554
-24.5,-55.5,0.13129984
-24.5,-54.5,0.14179057
-24.5,-53.5,0.14471571
-24.5,-52.5,0.15432806
-24.5,-51.5,0.1462581
-24.5,-50.5,0.1459211
-24.5,-49.5,0.14632194
-24.5,-48.5,0.15437011
-24.5,-47.5,0.16662854
-24.5,15.5,0.0044596433
-24.5,16.5,0.0098537775
-24.5,17.5,0.013842134
-24.5,18.5,0.01850444
-24.5,19.5,0.021662744
-24.5,20.5,0.023078008
-24.5,21.5,0.030387722
-24.5,22.5,0.031500764
-24.5,23.5,0.03459776
-24.5,24.5,0.036618143
-24.5,25.5,0.043266673
-24.5,26.5,0.045493323
-24.5,27.5,0.055021387
-24.5,28.5,0.058332354
-24.5,29.5,0.06134329
-24.5,30.5,0.06711307
-24.5,31.5,0.054268558
-24.5,32.5,0.052910328
-24.5,33.5,0.06160165
-24.5,34.5,0.07315972
-24.5,44.5,0.060471747
-24.5,45.5,0.07986367
-24.5,46.5,0.10590431
-24.5,114.5,0.015668651
-24.5,115.5,0.01643537
-24.5,116.5,0.015620237
-24.5,117.5,0.015637653
-24.5,118.5,0.017105686
-24.5,119.5,0.01753347
-24.5,120.5,0.018954033
-24.5,121.5,0.018399369
-24.5,122.5,0.016599314
-24.5,123.5,0.01665415
-24.5,124.5,0.01518166
-24.5,125.5,0.015180362
-24.5,126.5,0.014603855
-24.5,127.5,0.015080779
-24.5,128.5,0.015602661
-24.5,129.5,0.015394378
-24.5,130.5,0.015341169
-24.5,131.5,0.01551488
-24.5,132.5,0.015217166
-24.5,133.5,0.014736979
-24.5,134.5,0.015056758
-24.5,135.5,0.013206657
-24.5,136.5,0.011307229
-24.5,137.5,0.0107533075
-24.5,138.5,0.010255263
-24.5,139.5,0.011883747
-24.5,140.5,0.013401597
-24.5,141.5,0.015206154
-24.5,142.5,0.016484788
-24.5,143.5,0.017769521
-24.5,144.5,0.02060712
-24.5,145.5,0.025311701
-24.5,146.5,0.034193322
-24.5,147.5,0.045888998
-24.5,148.5,0.051378448
-24.5,149.5,0.051715456
-24.5,150.5,0.05679912
-24.5,151.5,0.07310181
-23.5,-70.5,0.0
-23.5,-69.5,0.0
-23.5,-68.5,2.1149483E-4
-23.5,-67.5,0.004964141
-23.5,-66.5,0.016594056
-23.5,-65.5,0.038017433
-23.5,-64.5,0.08260016
-23.5,-63.5,0.05831453
-23.5,-62.5,0.05297186
-23.5,-61.5,0.057287343
-23.5,-60.5,0.066703185
-23.5,-59.5,0.07703105
-23.5,-58.5,0.09134951
-23.5,-57.5,0.10660007
-23.5,-56.5,0.1229823
-23.5,-55.5,0.12748982
-23.5,-54.5,0.13467936
-23.5,-53.5,0.13328886
-23.5,-52.5,0.13960011
-23.5,-51.5,0.13456714
-23.5,-50.5,0.1399488
-23.5,-49.5,0.13483043
-23.5,-48.5,0.13931951
-23.5,-47.5,0.13622084
-23.5,-46.5,0.16261809
-23.5,-45.5,0.16164322
-23.5,14.5,0.0
-23.5,15.5,0.003453815
-23.5,16.5,0.017212244
-23.5,17.5,0.022372996
-23.5,18.5,0.023810076
-23.5,19.5,0.026373375
-23.5,20.5,0.030353744
-23.5,21.5,0.03515255
-23.5,22.5,0.037406515
-23.5,23.5,0.036527205
-23.5,24.5,0.03545346
-23.5,25.5,0.037554786
-23.5,26.5,0.039089598
-23.5,27.5,0.042436004
-23.5,28.5,0.04332828
-23.5,29.5,0.048684955
-23.5,30.5,0.0497156
-23.5,31.5,0.039952304
-23.5,32.5,0.04510945
-23.5,33.5,0.04889226
-23.5,34.5,0.06308992
-23.5,44.5,0.071915835
-23.5,45.5,0.08742614
-23.5,46.5,0.11629199
-23.5,47.5,0.14953366
-23.5,114.5,0.016377943
-23.5,115.5,0.016663348
-23.5,116.5,0.016051374
-23.5,117.5,0.017595053
-23.5,118.5,0.018385088
-23.5,119.5,0.019129908
-23.5,120.5,0.019273015
-23.5,121.5,0.018287078
-23.5,122.5,0.017507369
-23.5,123.5,0.01618097
-23.5,124.5,0.015391376
-23.5,125.5,0.014792191
-23.5,126.5,0.013683786
-23.5,127.5,0.0147984065
-23.5,128.5,0.0145590305
-23.5,129.5,0.015440394
-23.5,130.5,0.015519155
-23.5,131.5,0.015544378
-23.5,132.5,0.01634353
-23.5,133.5,0.016396089
-23.5,134.5,0.015597219
-23.5,135.5,0.014638766
-23.5,136.5,0.012463746
-23.5,137.5,0.0131015545
-23.5,138.5,0.01265875
-23.5,139.5,0.012860022
-23.5,140.5,0.014927857
-23.5,141.5,0.01821112
-23.5,142.5,0.017184896
-23.5,143.5,0.018810868
-23.5,144.5,0.021711519
-23.5,145.5,0.027277945
-23.5,146.5,0.036339473
-23.5,147.5,0.04121503
-23.5,148.5,0.04397426
-23.5,149.5,0.049187772
-23.5,150.5,0.059117705
-22.5,-69.5,0.0
-22.5,-68.5,0.001068944
-22.5,-67.5,0.011912674
-22.5,-66.5,0.029788295
-22.5,-65.5,0.04876542
-22.5,-64.5,0.09412646
-22.5,-63.5,0.072811395
-22.5,-62.5,0.054040477
-22.5,-61.5,0.05579222
-22.5,-60.5,0.06298054
-22.5,-59.5,0.07561848
-22.5,-58.5,0.09016383
-22.5,-57.5,0.106330104
-22.5,-56.5,0.12159115
-22.5,-55.5,0.12647964
-22.5,-54.5,0.13632162
-22.5,-53.5,0.14043656
-22.5,-52.5,0.12842159
-22.5,-51.5,0.12943311
-22.5,-50.5,0.12928884
-22.5,-49.5,0.12625514
-22.5,-48.5,0.12974833
-22.5,-47.5,0.1329781
-22.5,-46.5,0.14312515
-22.5,-45.5,0.15276271
-22.5,-44.5,0.15762776
-22.5,-43.5,0.15733612
-22.5,-42.5,0.14688094
-22.5,14.5,0.0
-22.5,15.5,0.0053898785
-22.5,16.5,0.027671587
-22.5,17.5,0.035919253
-22.5,18.5,0.03603217
-22.5,19.5,0.038911626
-22.5,20.5,0.040553156
-22.5,21.5,0.040773578
-22.5,22.5,0.040237036
-22.5,23.5,0.0369377
-22.5,24.5,0.038252447
-22.5,25.5,0.038351096
-22.5,26.5,0.042533055
-22.5,27.5,0.04208887
-22.5,28.5,0.037344422
-22.5,29.5,0.03791822
-22.5,30.5,0.041218027
-22.5,31.5,0.04131055
-22.5,32.5,0.04451324
-22.5,33.5,0.049312904
-22.5,34.5,0.064371675
-22.5,43.5,0.06161254
-22.5,44.5,0.0828062
-22.5,45.5,0.08982653
-22.5,46.5,0.11176884
-22.5,47.5,0.155569
-22.5,114.5,0.018506955
-22.5,115.5,0.02000397
-22.5,116.5,0.019559717
-22.5,117.5,0.019596687
-22.5,118.5,0.020271469
-22.5,119.5,0.019949034
-22.5,120.5,0.020071946
-22.5,121.5,0.020156095
-22.5,122.5,0.018354893
-22.5,123.5,0.017782621
-22.5,124.5,0.017097186
-22.5,125.5,0.01633969
-22.5,126.5,0.014775068
-22.5,127.5,0.016398147
-22.5,128.5,0.017011903
-22.5,129.5,0.017165689
-22.5,130.5,0.016236037
-22.5,131.5,0.01647426
-22.5,132.5,0.016541336
-22.5,133.5,0.017059544
-22.5,134.5,0.015387814
-22.5,135.5,0.01593639
-22.5,136.5,0.014639921
-22.5,137.5,0.014818053
-22.5,138.5,0.015108075
-22.5,139.5,0.01651961
-22.5,140.5,0.018142674
-22.5,141.5,0.019338943
-22.5,142.5,0.018367581
-22.5,143.5,0.019884622
-22.5,144.5,0.024402186
-22.5,145.5,0.031030662
-22.5,146.5,0.037259612
-22.5,147.5,0.042489387
-22.5,148.5,0.049822956
-22.5,149.5,0.058615185
-21.5,-69.5,0.0
-21.5,-68.5,0.0037446544
-21.5,-67.5,0.022895258
-21.5,-66.5,0.028879786
-21.5,-65.5,0.04082894
-21.5,-64.5,0.07655765
-21.5,-63.5,0.08003427
-21.5,-62.5,0.05486812
-21.5,-61.5,0.052810263
-21.5,-60.5,0.0609647
-21.5,-59.5,0.07471317
-21.5,-58.5,0.09104243
-21.5,-57.5,0.10507818
-21.5,-56.5,0.11622376
-21.5,-55.5,0.1249001
-21.5,-54.5,0.13349637
-21.5,-53.5,0.13635083
-21.5,-52.5,0.1294935
-21.5,-51.5,0.121862985
-21.5,-50.5,0.11994625
-21.5,-49.5,0.121108346
-21.5,-48.5,0.12786007
-21.5,-47.5,0.13987021
-21.5,-46.5,0.14330818
-21.5,-45.5,0.14072855
-21.5,-44.5,0.13945663
-21.5,-43.5,0.15125816
-21.5,-42.5,0.14368623
-21.5,-41.5,0.13780151
-21.5,14.5,8.893007E-4
-21.5,15.5,0.015116824
-21.5,16.5,0.034309026
-21.5,17.5,0.03999072
-21.5,18.5,0.045754988
-21.5,19.5,0.04644445
-21.5,20.5,0.046974804
-21.5,21.5,0.047280844
-21.5,22.5,0.04573636
-21.5,23.5,0.042882573
-21.5,24.5,0.040880926
-21.5,25.5,0.03771572
-21.5,26.5,0.040811747
-21.5,27.5,0.041723914
-21.5,28.5,0.03660944
-21.5,29.5,0.037730876
-21.5,30.5,0.038209256
-21.5,31.5,0.041809417
-21.5,32.5,0.048071086
-21.5,33.5,0.056605678
-21.5,34.5,0.06497339
-21.5,44.5,0.08567115
-21.5,45.5,0.09428919
-21.5,46.5,0.10801066
-21.5,47.5,0.15803981
-21.5,115.5,0.020816313
-21.5,116.5,0.021330232
-21.5,117.5,0.02120593
-21.5,118.5,0.02201668
-21.5,119.5,0.022919668
-21.5,120.5,0.021186234
-21.5,121.5,0.020413207
-21.5,122.5,0.019053254
-21.5,123.5,0.018571319
-21.5,124.5,0.017703235
-21.5,125.5,0.016596308
-21.5,126.5,0.016171964
-21.5,127.5,0.017637426
-21.5,128.5,0.017668307
-21.5,129.5,0.017824914
-21.5,130.5,0.017276546
-21.5,131.5,0.016740616
-21.5,132.5,0.016051827
-21.5,133.5,0.017657548
-21.5,134.5,0.016870568
-21.5,135.5,0.017218687
-21.5,136.5,0.016183572
-21.5,137.5,0.017618665
-21.5,138.5,0.017789058
-21.5,139.5,0.018126922
-21.5,140.5,0.019054389
-21.5,141.5,0.020629765
-21.5,142.5,0.023407828
-21.5,143.5,0.023659386
-21.5,144.5,0.027447315
-21.5,145.5,0.034190975
-21.5,146.5,0.04040753
-21.5,147.5,0.045705777
-21.5,148.5,0.061191402
-20.5,-69.5,3.3327006E-4
-20.5,-68.5,0.012165733
-20.5,-67.5,0.023502035
-20.5,-66.5,0.02797517
-20.5,-65.5,0.047951937
-20.5,-64.5,0.09256434
-20.5,-63.5,0.09040312
-20.5,-62.5,0.05958557
-20.5,-61.5,0.05674794
-20.5,-60.5,0.06489045
-20.5,-59.5,0.07789693
-20.5,-58.5,0.092411816
-20.5,-57.5,0.10471668
-20.5,-56.5,0.117282405
-20.5,-55.5,0.12325798
-20.5,-54.5,0.1314772
-20.5,-53.5,0.13639595
-20.5,-52.5,0.13167994
-20.5,-51.5,0.12380694
-20.5,-50.5,0.12413672
-20.5,-49.5,0.12538388
-20.5,-48.5,0.13044594
-20.5,-47.5,0.13706475
-20.5,-46.5,0.1336751
-20.5,-45.5,0.13370699
-20.5,-44.5,0.13333721
-20.5,-43.5,0.136721
-20.5,-42.5,0.13148695
-20.5,-41.5,0.12994696
-20.5,-40.5,0.11593085
-20.5,13.5,0.0010612349
-20.5,14.5,0.0088295955
-20.5,15.5,0.030117955
-20.5,16.5,0.043171216
-20.5,17.5,0.04622579
-20.5,18.5,0.047431383
-20.5,19.5,0.05087441
-20.5,20.5,0.052863877
-20.5,21.5,0.05261639
-20.5,22.5,0.050626807
-20.5,23.5,0.05027413
-20.5,24.5,0.04604557
-20.5,25.5,0.029830107
-20.5,26.5,0.042430162
-20.5,27.5,0.05039053
-20.5,28.5,0.048842832
-20.5,29.5,0.050545916
-20.5,30.5,0.051277447
-20.5,31.5,0.052471504
-20.5,32.5,0.059826873
-20.5,33.5,0.07034198
-20.5,34.5,0.069102995
-20.5,44.5,0.08414958
-20.5,45.5,0.108082555
-20.5,46.5,0.12606548
-20.5,47.5,0.15614489
-20.5,48.5,0.16931954
-20.5,118.5,0.022811143
-20.5,119.5,0.024370074
-20.5,120.5,0.025236996
-20.5,121.5,0.024526544
-20.5,122.5,0.023016395
-20.5,123.5,0.021040145
-20.5,124.5,0.02037062
-20.5,125.5,0.020029645
-20.5,126.5,0.019714948
-20.5,127.5,0.022117225
-20.5,128.5,0.02041516
-20.5,129.5,0.020904176
-20.5,130.5,0.02106378
-20.5,131.5,0.01929894
-20.5,132.5,0.020184772
-20.5,133.5,0.020915285
-20.5,134.5,0.021101445
-20.5,135.5,0.020701662
-20.5,136.5,0.019975739
-20.5,137.5,0.020666784
-20.5,138.5,0.02204097
-20.5,139.5,0.023904642
-20.5,140.5,0.02568194
-20.5,141.5,0.027791342
-20.5,142.5,0.028511574
-20.5,143.5,0.029854871
-20.5,144.5,0.03632585
-20.5,145.5,0.044526238
-20.5,146.5,0.04962653
-20.5,147.5,0.057729036
-20.5,148.5,0.06945593
-19.5,-69.5,0.0032515258
-19.5,-68.5,0.027835878
-19.5,-67.5,0.045118846
-19.5,-66.5,0.047900934
-19.5,-65.5,0.07196932
-19.5,-64.5,0.09310378
-19.5,-63.5,0.094091415
-19.5,-62.5,0.061359033
-19.5,-61.5,0.062882245
-19.5,-60.5,0.07324008
-19.5,-59.5,0.08803493
-19.5,-58.5,0.09786908
-19.5,-57.5,0.10446008
-19.5,-56.5,0.11261133
-19.5,-55.5,0.12554377
-19.5,-54.5,0.13618578
-19.5,-53.5,0.14183393
-19.5,-52.5,0.14289233
-19.5,-51.5,0.13567874
-19.5,-50.5,0.12673417
-19.5,-49.5,0.12694114
-19.5,-48.5,0.13238741
-19.5,-47.5,0.13709691
-19.5,-46.5,0.13086799
-19.5,-45.5,0.123611085
-19.5,-44.5,0.121318884
-19.5,-43.5,0.12235955
-19.5,-42.5,0.11837133
-19.5,-41.5,0.111109205
-19.5,-40.5,0.10759001
-19.5,13.5,0.0047978815
-19.5,14.5,0.025357306
-19.5,15.5,0.03449112
-19.5,16.5,0.048818056
-19.5,17.5,0.058816746
-19.5,18.5,0.05810881
-19.5,19.5,0.057973877
-19.5,20.5,0.06252298
-19.5,21.5,0.06166723
-19.5,22.5,0.059429362
-19.5,23.5,0.06232442
-19.5,24.5,0.06277545
-19.5,25.5,0.061117962
-19.5,26.5,0.06146353
-19.5,27.5,0.06298722
-19.5,28.5,0.05958126
-19.5,29.5,0.06082695
-19.5,30.5,0.056724433
-19.5,31.5,0.05868751
-19.5,32.5,0.06889253
-19.5,33.5,0.08340647
-19.5,34.5,0.08903049
-19.5,44.5,0.10549107
-19.5,45.5,0.12934244
-19.5,46.5,0.13688259
-19.5,47.5,0.14827499
-19.5,48.5,0.16667454
-19.5,121.5,0.03041578
-19.5,122.5,0.030555388
-19.5,123.5,0.029088672
-19.5,124.5,0.027044225
-19.5,125.5,0.027148236
-19.5,126.5,0.028445115
-19.5,127.5,0.026954636
-19.5,128.5,0.026181353
-19.5,129.5,0.025721807
-19.5,130.5,0.02479798
-19.5,131.5,0.023587178
-19.5,132.5,0.024541402
-19.5,133.5,0.024726562
-19.5,134.5,0.02389275
-19.5,135.5,0.023790808
-19.5,136.5,0.02514382
-19.5,137.5,0.025519438
-19.5,138.5,0.02677115
-19.5,139.5,0.030044938
-19.5,140.5,0.030756844
-19.5,141.5,0.03234419
-19.5,142.5,0.037432544
-19.5,143.5,0.040682934
-19.5,144.5,0.048983183
-19.5,145.5,0.054888666
-19.5,146.5,0.06408666
-18.5,-69.5,0.020093516
-18.5,-68.5,0.05592741
-18.5,-67.5,0.063165724
-18.5,-66.5,0.07141358
-18.5,-65.5,0.0878681
-18.5,-64.5,0.0760705
-18.5,-63.5,0.08918684
-18.5,-62.5,0.06808672
-18.5,-61.5,0.07424762
-18.5,-60.5,0.082615405
-18.5,-59.5,0.09744839
-18.5,-58.5,0.10431825
-18.5,-57.5,0.1027997
-18.5,-56.5,0.1057526
-18.5,-55.5,0.11701068
-18.5,-54.5,0.13669689
-18.5,-53.5,0.1467351
-18.5,-52.5,0.14640182
-18.5,-51.5,0.14121026
-18.5,-50.5,0.13681673
-18.5,-49.5,0.13131517
-18.5,-48.5,0.13257633
-18.5,-47.5,0.12573366
-18.5,-46.5,0.120254286
-18.5,-45.5,0.1071071
-18.5,-44.5,0.10253302
-18.5,-43.5,0.107895
-18.5,-42.5,0.10890948
-18.5,-41.5,0.09679212
-18.5,-40.5,0.090953454
-18.5,12.5,0.0027507485
-18.5,13.5,0.02443748
-18.5,14.5,0.02999959
-18.5,15.5,0.031019045
-18.5,16.5,0.03240252
-18.5,17.5,0.06163997
-18.5,18.5,0.06891634
-18.5,19.5,0.07056869
-18.5,20.5,0.07199697
-18.5,21.5,0.07048642
-18.5,22.5,0.07271123
-18.5,23.5,0.07047772
-18.5,24.5,0.07362204
-18.5,25.5,0.070211604
-18.5,26.5,0.06968669
-18.5,27.5,0.07362542
-18.5,28.5,0.067699894
-18.5,29.5,0.071987875
-18.5,30.5,0.06640328
-18.5,31.5,0.07092083
-18.5,32.5,0.07989701
-18.5,33.5,0.087308824
-18.5,34.5,0.08977467
-18.5,35.5,0.10149724
-18.5,36.5,0.08362518
-18.5,44.5,0.12879099
-18.5,45.5,0.13871177
-18.5,46.5,0.13152398
-18.5,47.5,0.13087502
-18.5,48.5,0.14812548
-18.5,122.5,0.041917108
-18.5,123.5,0.037204277
-18.5,124.5,0.037796896
-18.5,125.5,0.03762985
-18.5,126.5,0.037132796
-18.5,127.5,0.037486393
-18.5,128.5,0.034521222
-18.5,129.5,0.031504165
-18.5,130.5,0.029787604
-18.5,131.5,0.027375694
-18.5,132.5,0.026366562
-18.5,133.5,0.02774817
-18.5,134.5,0.027749259
-18.5,135.5,0.030148089
-18.5,136.5,0.028339665
-18.5,137.5,0.031379662
-18.5,138.5,0.033289198
-18.5,139.5,0.037938464
-18.5,140.5,0.041002423
-18.5,141.5,0.041608874
-18.5,142.5,0.044542544
-18.5,143.5,0.047541592
-18.5,144.5,0.054949522
-18.5,145.5,0.07231106
-17.5,-70.5,0.012202993
-17.5,-69.5,0.06503742
-17.5,-68.5,0.08724856
-17.5,-67.5,0.077373646
-17.5,-66.5,0.09459921
-17.5,-65.5,0.12205551
-17.5,-64.5,0.13922675
-17.5,-63.5,0.11635646
-17.5,-62.5,0.092428535
-17.5,-61.5,0.09693568
-17.5,-60.5,0.10964179
-17.5,-59.5,0.115615785
-17.5,-58.5,0.11311176
-17.5,-57.5,0.1110334
-17.5,-56.5,0.11681502
-17.5,-55.5,0.1277804
-17.5,-54.5,0.15178819
-17.5,-53.5,0.15525365
-17.5,-52.5,0.14864811
-17.5,-51.5,0.13846305
-17.5,-50.5,0.13699664
-17.5,-49.5,0.1366288
-17.5,-48.5,0.1361393
-17.5,-47.5,0.122356266
-17.5,-46.5,0.11498133
-17.5,-45.5,0.100431226
-17.5,-44.5,0.10006163
-17.5,-43.5,0.097632855
-17.5,-42.5,0.10168539
-17.5,-41.5,0.097920336
-17.5,-40.5,0.089526676
-17.5,-39.5,0.10199052
-17.5,12.5,0.010832483
-17.5,13.5,0.036264755
-17.5,14.5,0.042935163
-17.5,15.5,0.052483477
-17.5,16.5,0.072086796
-17.5,17.5,0.07672751
-17.5,18.5,0.080679014
-17.5,19.5,0.08409657
-17.5,20.5,0.08668209
-17.5,21.5,0.0851117
-17.5,22.5,0.08366677
-17.5,23.5,0.086978674
-17.5,24.5,0.08737257
-17.5,25.5,0.08927836
-17.5,26.5,0.08298896
-17.5,27.5,0.0833386
-17.5,28.5,0.08291342
-17.5,29.5,0.085745454
-17.5,30.5,0.07810495
-17.5,31.5,0.07641813
-17.5,32.5,0.07291013
-17.5,33.5,0.07796347
-17.5,34.5,0.08026259
-17.5,35.5,0.09938247
-17.5,36.5,0.10862141
-17.5,37.5,0.09564118
-17.5,44.5,0.12896013
-17.5,45.5,0.13410527
-17.5,46.5,0.12707749
-17.5,47.5,0.12533934
-17.5,48.5,0.1343456
-17.5,122.5,0.052294858
-17.5,123.5,0.04834786
-17.5,124.5,0.052760106
-17.5,125.5,0.050973978
-17.5,126.5,0.049892124
-17.5,127.5,0.0476271
-17.5,128.5,0.045155846
-17.5,129.5,0.040679168
-17.5,130.5,0.038877036
-17.5,131.5,0.03560618
-17.5,132.5,0.03543991
-17.5,133.5,0.035800897
-17.5,134.5,0.036560457
-17.5,135.5,0.037456084
-17.5,136.5,0.041053213
-17.5,137.5,0.045913953
-17.5,138.5,0.04870449
-17.5,139.5,0.0499275
-17.5,141.5,0.055327784
-17.5,142.5,0.053851306
-17.5,143.5,0.05700009
-17.5,144.5,0.06155299
-17.5,145.5,0.0923984
-16.5,-72.5,0.0
-16.5,-71.5,0.021307327
-16.5,-70.5,0.073415615
-16.5,-69.5,0.08760684
-16.5,-68.5,0.09834271
-16.5,-67.5,0.123088926
-16.5,-66.5,0.1465
-16.5,-65.5,0.17002556
-16.5,-64.5,0.14457777
-16.5,-63.5,0.1151845
-16.5,-62.5,0.11867438
-16.5,-61.5,0.1146081
-16.5,-60.5,0.11329984
-16.5,-59.5,0.12177672
-16.5,-58.5,0.124115564
-16.5,-57.5,0.12725845
-16.5,-56.5,0.14024395
-16.5,-55.5,0.14944933
-16.5,-54.5,0.15642601
-16.5,-53.5,0.14072753
-16.5,-52.5,0.13953082
-16.5,-51.5,0.13274883
-16.5,-50.5,0.14107645
-16.5,-49.5,0.14555237
-16.5,-48.5,0.13621
-16.5,-47.5,0.1184005
-16.5,-46.5,0.10833928
-16.5,-45.5,0.09292809
-16.5,-44.5,0.09281482
-16.5,-43.5,0.084363885
-16.5,-42.5,0.09053787
-16.5,-41.5,0.087674856
-16.5,-40.5,0.09298348
-16.5,-39.5,0.1007812
-16.5,12.5,0.008374245
-16.5,13.5,0.04711103
-16.5,14.5,0.057313826
-16.5,15.5,0.07093066
-16.5,16.5,0.08324737
-16.5,17.5,0.08678317
-16.5,18.5,0.09293818
-16.5,19.5,0.09380326
-16.5,20.5,0.09444072
-16.5,21.5,0.09187224
-16.5,22.5,0.09104554
-16.5,23.5,0.0955967
-16.5,24.5,0.10003434
-16.5,25.5,0.096446216
-16.5,26.5,0.08667617
-16.5,27.5,0.08963164
-16.5,28.5,0.08517751
-16.5,29.5,0.080119304
-16.5,30.5,0.072717205
-16.5,31.5,0.06720169
-16.5,32.5,0.065986276
-16.5,33.5,0.073048346
-16.5,34.5,0.08831775
-16.5,35.5,0.10998817
-16.5,36.5,0.115476355
-16.5,37.5,0.118578725
-16.5,38.5,0.1160896
-16.5,39.5,0.09067657
-16.5,45.5,0.124582775
-16.5,46.5,0.13373265
-16.5,47.5,0.13553146
-16.5,48.5,0.12831153
-16.5,49.5,0.15406328
-16.5,124.5,0.07415993
-16.5,125.5,0.073351555
-16.5,126.5,0.06111922
-16.5,127.5,0.056256596
-16.5,128.5,0.054100674
-16.5,129.5,0.051585335
-16.5,130.5,0.049640927
-16.5,131.5,0.047126666
-16.5,132.5,0.045512103
-16.5,133.5,0.04406548
-16.5,134.5,0.043942187
-16.5,135.5,0.047966853
-16.5,136.5,0.05458082
-16.5,137.5,0.05875639
-16.5,141.5,0.06430857
-16.5,142.5,0.061395116
-16.5,143.5,0.06125453
-16.5,144.5,0.0714269
-16.5,145.5,0.09111206
-15.5,-74.5,0.0041938066
-15.5,-73.5,0.03469312
-15.5,-72.5,0.06424446
-15.5,-71.5,0.10892868
-15.5,-70.5,0.11815741
-15.5,-69.5,0.11130234
-15.5,-68.5,0.15619452
-15.5,-67.5,0.18229063
-15.5,-66.5,0.1460854
-15.5,-65.5,0.1333109
-15.5,-64.5,0.12716112
-15.5,-63.5,0.12506172
-15.5,-62.5,0.13157533
-15.5,-61.5,0.1326438
-15.5,-60.5,0.13024127
-15.5,-59.5,0.1427072
-15.5,-58.5,0.16213857
-15.5,-57.5,0.15333775
-15.5,-56.5,0.14739236
-15.5,-55.5,0.15551054
-15.5,-54.5,0.16049547
-15.5,-53.5,0.15191686
-15.5,-52.5,0.14777978
-15.5,-51.5,0.14104682
-15.5,-50.5,0.13976967
-15.5,-49.5,0.14503942
-15.5,-48.5,0.12831421
-15.5,-47.5,0.11777144
-15.5,-46.5,0.11215822
-15.5,-45.5,0.09647223
-15.5,-44.5,0.09226225
-15.5,-43.5,0.08000163
-15.5,-42.5,0.08393409
-15.5,-41.5,0.090442255
-15.5,-40.5,0.09367895
-15.5,-39.5,0.10557437
-15.5,12.5,0.01043196
-15.5,13.5,0.06584652
-15.5,14.5,0.082997255
-15.5,15.5,0.0915526
-15.5,16.5,0.10482346
-15.5,17.5,0.106712684
-15.5,18.5,0.107259266
-15.5,19.5,0.10816152
-15.5,20.5,0.11208585
-15.5,21.5,0.10248777
-15.5,22.5,0.10191506
-15.5,23.5,0.10696769
-15.5,24.5,0.10975732
-15.5,25.5,0.10876628
-15.5,26.5,0.102060884
-15.5,27.5,0.096989825
-15.5,28.5,0.09188843
-15.5,29.5,0.08823309
-15.5,30.5,0.090039
-15.5,31.5,0.07990581
-15.5,32.5,0.081555545
-15.5,33.5,0.100705154
-15.5,34.5,0.102005
-15.5,35.5,0.10485531
-15.5,36.5,0.115406804
-15.5,37.5,0.12220832
-15.5,38.5,0.120876655
-15.5,39.5,0.11392453
-15.5,47.5,0.13769981
-15.5,48.5,0.14010051
-15.5,49.5,0.15480967
-15.5,125.5,0.09300599
-15.5,126.5,0.07869873
-15.5,127.5,0.06611999
-15.5,128.5,0.06798946
-15.5,129.5,0.06859607
-15.5,130.5,0.065121576
-15.5,131.5,0.060432903
-15.5,132.5,0.058029957
-15.5,133.5,0.05578665
-15.5,134.5,0.053074077
-15.5,135.5,0.05554116
-15.5,142.5,0.067327864
-15.5,143.5,0.06572512
-15.5,144.5,0.08260496
-14.5,-75.5,0.0017790317
-14.5,-74.5,0.06996066
-14.5,-73.5,0.12000531
-14.5,-72.5,0.13581243
-14.5,-71.5,0.14364077
-14.5,-70.5,0.1402762
-14.5,-69.5,0.1369314
-14.5,-68.5,0.1704954
-14.5,-67.5,0.16288106
-14.5,-66.5,0.13331124
-14.5,-65.5,0.13251035
-14.5,-64.5,0.13333133
-14.5,-63.5,0.1386412
-14.5,-62.5,0.1432679
-14.5,-61.5,0.15468955
-14.5,-60.5,0.16006376
-14.5,-59.5,0.16721922
-14.5,-58.5,0.16714631
-14.5,-57.5,0.16816455
