lat,lon,GLDAS_NOAH10_M_2_1_Evap_tavg
-27.5,148.5,1.5860649E-5
-27.5,149.5,1.7920192E-5
-27.5,150.5,1.9336909E-5
-27.5,151.5,2.1501965E-5
-27.5,152.5,2.4340905E-5
-26.5,-70.5,1.1463355E-6
-26.5,-69.5,1.4015067E-6
-26.5,-68.5,2.5088455E-6
-26.5,-67.5,7.6344295E-6
-26.5,-66.5,1.4189671E-5
-26.5,-65.5,1.7350005E-5
-26.5,-64.5,2.2298194E-5
-26.5,-63.5,2.3786402E-5
-26.5,-62.5,2.8467644E-5
-26.5,-61.5,3.1834963E-5
-26.5,-60.5,3.4492135E-5
-26.5,-59.5,3.7623195E-5
-26.5,-58.5,3.8618688E-5
-26.5,-57.5,4.2438278E-5
-26.5,-56.5,3.857891E-5
-26.5,-55.5,3.9988994E-5
-26.5,-54.5,4.446443E-5
-26.5,-53.5,3.9272156E-5
-26.5,-52.5,3.720207E-5
-26.5,-51.5,4.0635237E-5
-26.5,-50.5,3.2887045E-5
-26.5,-49.5,3.316478E-5
-26.5,15.5,1.9060005E-6
-26.5,16.5,2.998298E-6
-26.5,17.5,4.7175567E-6
-26.5,18.5,5.6269564E-6
-26.5,19.5,7.0236356E-6
-26.5,20.5,8.164986E-6
-26.5,21.5,8.491826E-6
-26.5,22.5,9.616107E-6
-26.5,23.5,1.1507082E-5
-26.5,24.5,1.3550247E-5
-26.5,25.5,1.5284028E-5
-26.5,26.5,1.7494376E-5
-26.5,27.5,1.6442527E-5
-26.5,28.5,1.6832026E-5
-26.5,29.5,2.2873888E-5
-26.5,30.5,2.3877252E-5
-26.5,31.5,2.5022371E-5
-26.5,32.5,2.382264E-5
-26.5,114.5,7.3313736E-6
-26.5,115.5,7.186408E-6
-26.5,116.5,7.1272607E-6
-26.5,117.5,7.0730957E-6
-26.5,118.5,7.320741E-6
-26.5,119.5,8.199415E-6
-26.5,120.5,8.199597E-6
-26.5,121.5,8.979101E-6
-26.5,122.5,8.43889E-6
-26.5,123.5,8.203499E-6
-26.5,124.5,8.686668E-6
-26.5,125.5,8.193148E-6
-26.5,126.5,8.59424E-6
-26.5,127.5,8.497678E-6
-26.5,128.5,8.361212E-6
-26.5,129.5,8.728838E-6
-26.5,130.5,8.001428E-6
-26.5,131.5,8.043925E-6
-26.5,132.5,7.658675E-6
-26.5,133.5,6.8668264E-6
-26.5,134.5,6.151152E-6
-26.5,135.5,5.877996E-6
-26.5,136.5,5.347737E-6
-26.5,137.5,4.790322E-6
-26.5,138.5,4.850885E-6
-26.5,139.5,6.129018E-6
-26.5,140.5,7.083896E-6
-26.5,141.5,7.90836E-6
-26.5,142.5,9.082164E-6
-26.5,143.5,1.0282214E-5
-26.5,144.5,1.1147116E-5
-26.5,145.5,1.1608504E-5
-26.5,146.5,1.3273013E-5
-26.5,147.5,1.5074856E-5
-26.5,148.5,1.6732467E-5
-26.5,149.5,1.8323612E-5
-26.5,150.5,1.8634737E-5
-26.5,151.5,2.031594E-5
-26.5,152.5,2.599091E-5
-25.5,-70.5,9.951984E-7
-25.5,-69.5,1.3464764E-6
-25.5,-68.5,2.4001386E-6
-25.5,-67.5,6.5779977E-6
-25.5,-66.5,9.8809205E-6
-25.5,-65.5,1.5332565E-5
-25.5,-64.5,2.282212E-5
-25.5,-63.5,2.4677141E-5
-25.5,-62.5,2.5884356E-5
-25.5,-61.5,2.8836388E-5
-25.5,-60.5,3.2784603E-5
-25.5,-59.5,3.7808302E-5
-25.5,-58.5,4.025708E-5
-25.5,-57.5,3.9362694E-5
-25.5,-56.5,3.852296E-5
-25.5,-55.5,3.834615E-5
-25.5,-54.5,4.3399814E-5
-25.5,-53.5,3.8857783E-5
-25.5,-52.5,3.795343E-5
-25.5,-51.5,4.0591745E-5
-25.5,-50.5,3.664207E-5
-25.5,-49.5,3.3833952E-5
-25.5,-48.5,3.3261094E-5
-25.5,15.5,2.111088E-6
-25.5,16.5,4.3307105E-6
-25.5,17.5,6.147132E-6
-25.5,18.5,6.737848E-6
-25.5,19.5,8.100241E-6
-25.5,20.5,8.719976E-6
-25.5,21.5,9.615751E-6
-25.5,22.5,1.0779213E-5
-25.5,23.5,1.1856997E-5
-25.5,24.5,1.3769333E-5
-25.5,25.5,1.494291E-5
-25.5,26.5,1.6009699E-5
-25.5,27.5,1.7420569E-5
-25.5,28.5,1.8258674E-5
-25.5,29.5,2.146864E-5
-25.5,30.5,2.3253458E-5
-25.5,31.5,2.2314382E-5
-25.5,32.5,2.1508604E-5
-25.5,45.5,2.4530334E-5
-25.5,114.5,7.479747E-6
-25.5,115.5,7.799903E-6
-25.5,116.5,7.781171E-6
-25.5,117.5,7.771426E-6
-25.5,118.5,8.053049E-6
-25.5,119.5,8.20312E-6
-25.5,120.5,9.1437805E-6
-25.5,121.5,9.320016E-6
-25.5,122.5,9.037137E-6
-25.5,123.5,8.978198E-6
-25.5,124.5,8.830962E-6
-25.5,125.5,8.776837E-6
-25.5,126.5,8.772928E-6
-25.5,127.5,8.549415E-6
-25.5,128.5,8.862956E-6
-25.5,129.5,8.210569E-6
-25.5,130.5,8.319119E-6
-25.5,131.5,8.72867E-6
-25.5,132.5,7.923705E-6
-25.5,133.5,6.691503E-6
-25.5,134.5,6.4505184E-6
-25.5,135.5,5.728496E-6
-25.5,136.5,5.926287E-6
-25.5,137.5,6.2846116E-6
-25.5,138.5,5.700506E-6
-25.5,139.5,6.0520297E-6
-25.5,140.5,7.659724E-6
-25.5,141.5,8.016264E-6
-25.5,142.5,9.422554E-6
-25.5,143.5,1.0221772E-5
-25.5,144.5,1.1306818E-5
-25.5,145.5,1.2879498E-5
-25.5,146.5,1.4619995E-5
-25.5,147.5,1.5404994E-5
-25.5,148.5,1.7679991E-5
-25.5,149.5,1.9936962E-5
-25.5,150.5,2.0167534E-5
-25.5,151.5,2.1484298E-5
-25.5,152.5,2.5332245E-5
-24.5,-70.5,8.333214E-7
-24.5,-69.5,9.085948E-7
-24.5,-68.5,1.7554099E-6
-24.5,-67.5,6.105284E-6
-24.5,-66.5,9.995639E-6
-24.5,-65.5,1.578192E-5
-24.5,-64.5,2.3278422E-5
-24.5,-63.5,2.4962594E-5
-24.5,-62.5,2.480228E-5
-24.5,-61.5,2.7289128E-5
-24.5,-60.5,3.124898E-5
-24.5,-59.5,3.5774956E-5
-24.5,-58.5,3.9134142E-5
-24.5,-57.5,3.9045277E-5
-24.5,-56.5,4.1733496E-5
-24.5,-55.5,3.962434E-5
-24.5,-54.5,4.133524E-5
-24.5,-53.5,4.180741E-5
-24.5,-52.5,4.0721057E-5
-24.5,-51.5,3.495026E-5
-24.5,-50.5,3.748568E-5
-24.5,-49.5,3.905675E-5
-24.5,-48.5,3.626745E-5
-24.5,-47.5,3.5643374E-5
-24.5,15.5,2.5246356E-6
-24.5,16.5,5.1832735E-6
-24.5,17.5,6.7036713E-6
-24.5,18.5,8.070831E-6
-24.5,19.5,8.82324E-6
-24.5,20.5,9.284192E-6
-24.5,21.5,1.106196E-5
-24.5,22.5,1.1447588E-5
-24.5,23.5,1.24697135E-5
-24.5,24.5,1.2840301E-5
-24.5,25.5,1.3572444E-5
-24.5,26.5,1.4448408E-5
-24.5,27.5,1.5885375E-5
-24.5,28.5,1.6452173E-5
-24.5,29.5,1.8270983E-5
-24.5,30.5,1.8794133E-5
-24.5,31.5,1.8024477E-5
-24.5,32.5,1.752975E-5
-24.5,33.5,1.8801542E-5
-24.5,34.5,1.9453571E-5
-24.5,44.5,2.291531E-5
-24.5,45.5,2.9546998E-5
-24.5,46.5,3.4665965E-5
-24.5,114.5,8.193894E-6
-24.5,115.5,7.948351E-6
-24.5,116.5,7.7325685E-6
-24.5,117.5,8.165573E-6
-24.5,118.5,8.827376E-6
-24.5,119.5,9.270499E-6
-24.5,120.5,9.355565E-6
-24.5,121.5,9.50686E-6
-24.5,122.5,9.039118E-6
-24.5,123.5,8.842916E-6
-24.5,124.5,8.24556E-6
-24.5,125.5,8.570779E-6
-24.5,126.5,8.522767E-6
-24.5,127.5,8.047573E-6
-24.5,128.5,8.6347445E-6
-24.5,129.5,8.373766E-6
-24.5,130.5,8.334708E-6
-24.5,131.5,8.494763E-6
-24.5,132.5,7.741416E-6
-24.5,133.5,7.1527393E-6
-24.5,134.5,7.1860395E-6
-24.5,135.5,6.7137817E-6
-24.5,136.5,6.724314E-6
-24.5,137.5,6.641587E-6
-24.5,138.5,5.735108E-6
-24.5,139.5,7.245388E-6
-24.5,140.5,7.3605834E-6
-24.5,141.5,8.5611555E-6
-24.5,142.5,9.1580705E-6
-24.5,143.5,1.0802053E-5
-24.5,144.5,1.1901014E-5
-24.5,145.5,1.3177197E-5
-24.5,146.5,1.4256892E-5
-24.5,147.5,1.5874743E-5
-24.5,148.5,1.9735655E-5
-24.5,149.5,2.0367996E-5
-24.5,150.5,2.1671594E-5
-24.5,151.5,2.421119E-5
-23.5,-70.5,7.566083E-7
-23.5,-69.5,7.579631E-7
-23.5,-68.5,1.4007279E-6
-23.5,-67.5,5.0719145E-6
-23.5,-66.5,1.0062606E-5
-23.5,-65.5,1.5751757E-5
-23.5,-64.5,2.3765091E-5
-23.5,-63.5,2.4723022E-5
-23.5,-62.5,2.427256E-5
-23.5,-61.5,2.5888352E-5
-23.5,-60.5,3.072018E-5
-23.5,-59.5,3.5271773E-5
-23.5,-58.5,3.779453E-5
-23.5,-57.5,3.9134153E-5
-23.5,-56.5,4.2380245E-5
-23.5,-55.5,4.1529038E-5
-23.5,-54.5,4.10414E-5
-23.5,-53.5,4.0826086E-5
-23.5,-52.5,4.208891E-5
-23.5,-51.5,4.1642266E-5
-23.5,-50.5,3.982286E-5
-23.5,-49.5,3.901283E-5
-23.5,-48.5,3.979415E-5
-23.5,-47.5,3.476649E-5
-23.5,-46.5,2.3954057E-5
-23.5,-45.5,3.677516E-5
-23.5,14.5,1.621745E-6
-23.5,15.5,3.0836447E-6
-23.5,16.5,6.8492272E-6
-23.5,17.5,7.963437E-6
-23.5,18.5,9.268326E-6
-23.5,19.5,1.0322195E-5
-23.5,20.5,1.1341337E-5
-23.5,21.5,1.2358521E-5
-23.5,22.5,1.2541935E-5
-23.5,23.5,1.2723724E-5
-23.5,24.5,1.2744776E-5
-23.5,25.5,1.3185469E-5
-23.5,26.5,1.3954238E-5
-23.5,27.5,1.4238143E-5
-23.5,28.5,1.3509789E-5
-23.5,29.5,1.5997151E-5
-23.5,30.5,1.52288585E-5
-23.5,31.5,1.5303214E-5
-23.5,32.5,1.6856866E-5
-23.5,33.5,1.7850598E-5
-23.5,34.5,1.9399395E-5
-23.5,44.5,2.5947882E-5
-23.5,45.5,3.061975E-5
-23.5,46.5,3.2412958E-5
-23.5,47.5,3.6534224E-5
-23.5,114.5,8.5894035E-6
-23.5,115.5,8.777521E-6
-23.5,116.5,8.7160515E-6
-23.5,117.5,8.965954E-6
-23.5,118.5,1.0142303E-5
-23.5,119.5,1.0012198E-5
-23.5,120.5,9.850786E-6
-23.5,121.5,9.423058E-6
-23.5,122.5,9.4935285E-6
-23.5,123.5,9.273534E-6
-23.5,124.5,8.765966E-6
-23.5,125.5,8.538505E-6
-23.5,126.5,8.188316E-6
-23.5,127.5,8.286896E-6
-23.5,128.5,8.017489E-6
-23.5,129.5,8.427708E-6
-23.5,130.5,8.634127E-6
-23.5,131.5,9.077672E-6
-23.5,132.5,8.9656705E-6
-23.5,133.5,8.924597E-6
-23.5,134.5,8.056567E-6
-23.5,135.5,7.911047E-6
-23.5,136.5,6.9363664E-6
-23.5,137.5,6.694894E-6
-23.5,138.5,6.247947E-6
-23.5,139.5,7.144268E-6
-23.5,140.5,7.775523E-6
-23.5,141.5,8.949332E-6
-23.5,142.5,1.03060775E-5
-23.5,143.5,1.0308489E-5
-23.5,144.5,1.1728566E-5
-23.5,145.5,1.3141849E-5
-23.5,146.5,1.5304173E-5
-23.5,147.5,1.6950074E-5
-23.5,148.5,1.938444E-5
-23.5,149.5,2.044107E-5
-23.5,150.5,2.1906304E-5
-22.5,-69.5,7.610049E-7
-22.5,-68.5,1.7301955E-6
-22.5,-67.5,5.6112026E-6
-22.5,-66.5,9.128721E-6
-22.5,-65.5,1.6266336E-5
-22.5,-64.5,2.533537E-5
-22.5,-63.5,2.6116319E-5
-22.5,-62.5,2.4127994E-5
-22.5,-61.5,2.4744157E-5
-22.5,-60.5,2.8114846E-5
-22.5,-59.5,3.317512E-5
-22.5,-58.5,3.585206E-5
-22.5,-57.5,3.72204E-5
-22.5,-56.5,3.876539E-5
-22.5,-55.5,4.149451E-5
-22.5,-54.5,4.3503944E-5
-22.5,-53.5,4.418731E-5
-22.5,-52.5,4.2033233E-5
-22.5,-51.5,4.160354E-5
-22.5,-50.5,4.025882E-5
-22.5,-49.5,3.8452836E-5
-22.5,-48.5,3.6077574E-5
-22.5,-47.5,3.1997526E-5
-22.5,-46.5,3.3410564E-5
-22.5,-45.5,3.54172E-5
-22.5,-44.5,3.396259E-5
-22.5,-43.5,3.1972806E-5
-22.5,-42.5,3.776829E-5
-22.5,14.5,1.8395035E-6
-22.5,15.5,4.416329E-6
-22.5,16.5,9.072665E-6
-22.5,17.5,1.0512212E-5
-22.5,18.5,1.1461174E-5
-22.5,19.5,1.2554281E-5
-22.5,20.5,1.3289012E-5
-22.5,21.5,1.3530176E-5
-22.5,22.5,1.3170974E-5
-22.5,23.5,1.30654735E-5
-22.5,24.5,1.3780561E-5
-22.5,25.5,1.4086845E-5
-22.5,26.5,1.4825851E-5
-22.5,27.5,1.4415128E-5
-22.5,28.5,1.3772918E-5
-22.5,29.5,1.4922474E-5
-22.5,30.5,1.4693819E-5
-22.5,31.5,1.5360396E-5
-22.5,32.5,1.7656199E-5
-22.5,33.5,1.9040304E-5
-22.5,34.5,2.026161E-5
-22.5,43.5,1.9871495E-5
-22.5,44.5,2.5844336E-5
-22.5,45.5,3.0287607E-5
-22.5,46.5,3.0438587E-5
-22.5,47.5,3.4906392E-5
-22.5,114.5,9.45347E-6
-22.5,115.5,1.09235225E-5
-22.5,116.5,1.1100974E-5
-22.5,117.5,1.1096024E-5
-22.5,118.5,1.16595775E-5
-22.5,119.5,1.06850275E-5
-22.5,120.5,1.0969423E-5
-22.5,121.5,1.0540359E-5
-22.5,122.5,1.0053057E-5
-22.5,123.5,1.0570386E-5
-22.5,124.5,1.0200493E-5
-22.5,125.5,9.4362795E-6
-22.5,126.5,8.977219E-6
-22.5,127.5,9.705435E-6
-22.5,128.5,9.465333E-6
-22.5,129.5,9.632771E-6
-22.5,130.5,9.607626E-6
-22.5,131.5,9.562129E-6
-22.5,132.5,9.507228E-6
-22.5,133.5,9.284896E-6
-22.5,134.5,8.636881E-6
-22.5,135.5,8.373112E-6
-22.5,136.5,8.07155E-6
-22.5,137.5,8.503784E-6
-22.5,138.5,8.479583E-6
-22.5,139.5,9.472963E-6
-22.5,140.5,9.362075E-6
-22.5,141.5,9.711478E-6
-22.5,142.5,1.0628622E-5
-22.5,143.5,1.1733851E-5
-22.5,144.5,1.3494494E-5
-22.5,145.5,1.4790431E-5
-22.5,146.5,1.6345599E-5
-22.5,147.5,1.846886E-5
-22.5,148.5,2.1544756E-5
-22.5,149.5,2.3834918E-5
-21.5,-69.5,8.635075E-7
-21.5,-68.5,2.9774274E-6
-21.5,-67.5,7.359351E-6
-21.5,-66.5,8.704617E-6
-21.5,-65.5,1.3334368E-5
-21.5,-64.5,2.2140975E-5
-21.5,-63.5,2.6668835E-5
-21.5,-62.5,2.3074668E-5
-21.5,-61.5,2.3040458E-5
-21.5,-60.5,2.5844653E-5
-21.5,-59.5,3.180005E-5
-21.5,-58.5,3.50161E-5
-21.5,-57.5,3.8883387E-5
-21.5,-56.5,3.8920247E-5
-21.5,-55.5,4.1386826E-5
-21.5,-54.5,4.3375127E-5
-21.5,-53.5,4.2708936E-5
-21.5,-52.5,4.0677245E-5
-21.5,-51.5,3.9309896E-5
-21.5,-50.5,3.8510738E-5
-21.5,-49.5,3.510616E-5
-21.5,-48.5,3.2682397E-5
-21.5,-47.5,3.6000114E-5
-21.5,-46.5,3.4562625E-5
-21.5,-45.5,3.4540277E-5
-21.5,-44.5,3.1310985E-5
-21.5,-43.5,3.3272117E-5
-21.5,-42.5,3.4833007E-5
-21.5,-41.5,3.4864195E-5
-21.5,14.5,2.4991998E-6
-21.5,15.5,6.677996E-6
-21.5,16.5,1.086572E-5
-21.5,17.5,1.2317535E-5
-21.5,18.5,1.368153E-5
-21.5,19.5,1.36211665E-5
-21.5,20.5,1.4236399E-5
-21.5,21.5,1.4395246E-5
-21.5,22.5,1.4138579E-5
-21.5,23.5,1.4380895E-5
-21.5,24.5,1.4709328E-5
-21.5,25.5,1.4425516E-5
-21.5,26.5,1.5345024E-5
-21.5,27.5,1.5072506E-5
-21.5,28.5,1.42550925E-5
-21.5,29.5,1.5468677E-5
-21.5,30.5,1.4109538E-5
-21.5,31.5,1.5095059E-5
-21.5,32.5,1.7563823E-5
-21.5,33.5,2.010617E-5
-21.5,34.5,2.1129801E-5
-21.5,44.5,2.4805653E-5
-21.5,45.5,2.9560006E-5
-21.5,46.5,3.1798576E-5
-21.5,47.5,3.580375E-5
-21.5,115.5,1.0343185E-5
-21.5,116.5,1.1809609E-5
-21.5,117.5,1.19437045E-5
-21.5,118.5,1.1699871E-5
-21.5,119.5,1.287384E-5
-21.5,120.5,1.13403075E-5
-21.5,121.5,1.1114483E-5
-21.5,122.5,1.0652825E-5
-21.5,123.5,1.07994E-5
-21.5,124.5,1.0524652E-5
-21.5,125.5,9.334275E-6
-21.5,126.5,9.196072E-6
-21.5,127.5,1.0432386E-5
-21.5,128.5,1.0416132E-5
-21.5,129.5,1.0232195E-5
-21.5,130.5,1.0154345E-5
-21.5,131.5,1.00078305E-5
-21.5,132.5,9.414813E-6
-21.5,133.5,1.0063971E-5
-21.5,134.5,9.188429E-6
-21.5,135.5,9.115286E-6
-21.5,136.5,8.780641E-6
-21.5,137.5,9.710388E-6
-21.5,138.5,9.563608E-6
-21.5,139.5,9.805015E-6
-21.5,140.5,1.0577301E-5
-21.5,141.5,1.09419525E-5
-21.5,142.5,1.2153502E-5
-21.5,143.5,1.298067E-5
-21.5,144.5,1.4840395E-5
-21.5,145.5,1.5500862E-5
-21.5,146.5,1.6718359E-5
-21.5,147.5,2.0717072E-5
-21.5,148.5,2.216688E-5
-20.5,-69.5,1.4963006E-6
-20.5,-68.5,4.5271568E-6
-20.5,-67.5,7.648166E-6
-20.5,-66.5,8.415251E-6
-20.5,-65.5,1.4400135E-5
-20.5,-64.5,2.4667886E-5
-20.5,-63.5,3.0195844E-5
-20.5,-62.5,2.4711242E-5
-20.5,-61.5,2.412439E-5
-20.5,-60.5,2.7342554E-5
-20.5,-59.5,3.164115E-5
-20.5,-58.5,3.419294E-5
-20.5,-57.5,3.5234607E-5
-20.5,-56.5,3.6011108E-5
-20.5,-55.5,3.948786E-5
-20.5,-54.5,4.2931555E-5
-20.5,-53.5,4.199351E-5
-20.5,-52.5,4.0532064E-5
-20.5,-51.5,3.9063372E-5
-20.5,-50.5,3.63693E-5
-20.5,-49.5,3.7885864E-5
-20.5,-48.5,3.7216265E-5
-20.5,-47.5,3.597175E-5
-20.5,-46.5,3.1059823E-5
-20.5,-45.5,3.4480992E-5
-20.5,-44.5,3.277124E-5
-20.5,-43.5,3.270223E-5
-20.5,-42.5,3.4326822E-5
-20.5,-41.5,3.240127E-5
-20.5,-40.5,3.279472E-5
-20.5,13.5,2.026486E-6
-20.5,14.5,5.1531747E-6
-20.5,15.5,9.812025E-6
-20.5,16.5,1.27565145E-5
-20.5,17.5,1.3083104E-5
-20.5,18.5,1.3680825E-5
-20.5,19.5,1.4514183E-5
-20.5,20.5,1.5627558E-5
-20.5,21.5,1.5882466E-5
-20.5,22.5,1.6235903E-5
-20.5,23.5,1.6005275E-5
-20.5,24.5,1.5852225E-5
-20.5,25.5,1.5326967E-5
-20.5,26.5,1.7141336E-5
-20.5,27.5,1.6518254E-5
-20.5,28.5,1.6183094E-5
-20.5,29.5,1.8149542E-5
-20.5,30.5,1.7129232E-5
-20.5,31.5,1.7576063E-5
-20.5,32.5,1.9028348E-5
-20.5,33.5,2.3055927E-5
-20.5,34.5,2.3523824E-5
-20.5,44.5,2.316815E-5
-20.5,45.5,2.9944888E-5
-20.5,46.5,3.2268592E-5
-20.5,47.5,3.4052373E-5
-20.5,48.5,3.9256003E-5
-20.5,118.5,1.1373148E-5
-20.5,119.5,1.29320715E-5
-20.5,120.5,1.2909004E-5
-20.5,121.5,1.3040812E-5
-20.5,122.5,1.2502301E-5
-20.5,123.5,1.07771675E-5
-20.5,124.5,1.066434E-5
-20.5,125.5,1.0687526E-5
-20.5,126.5,1.1576489E-5
-20.5,127.5,1.1969874E-5
-20.5,128.5,1.2185794E-5
-20.5,129.5,1.2082134E-5
-20.5,130.5,1.1826427E-5
-20.5,131.5,1.1170589E-5
-20.5,132.5,9.806378E-6
-20.5,133.5,1.1143508E-5
-20.5,134.5,1.0887822E-5
-20.5,135.5,1.08436725E-5
-20.5,136.5,1.094485E-5
-20.5,137.5,1.1360896E-5
-20.5,138.5,1.240573E-5
-20.5,139.5,1.2619954E-5
-20.5,140.5,1.4360855E-5
-20.5,141.5,1.4495205E-5
-20.5,142.5,1.54906E-5
-20.5,143.5,1.5846925E-5
-20.5,144.5,1.7133996E-5
-20.5,145.5,1.8462195E-5
-20.5,146.5,1.987888E-5
-20.5,147.5,2.2028542E-5
-20.5,148.5,2.4781477E-5
-19.5,-69.5,3.1366778E-6
-19.5,-68.5,8.653848E-6
-19.5,-67.5,1.4164967E-5
-19.5,-66.5,1.3708128E-5
-19.5,-65.5,1.861375E-5
-19.5,-64.5,2.5039157E-5
-19.5,-63.5,2.9444594E-5
-19.5,-62.5,2.4646237E-5
-19.5,-61.5,2.4364317E-5
-19.5,-60.5,2.7366716E-5
-19.5,-59.5,2.9794375E-5
-19.5,-58.5,3.166261E-5
-19.5,-57.5,3.6040008E-5
-19.5,-56.5,3.9310693E-5
-19.5,-55.5,3.8842954E-5
-19.5,-54.5,4.0695453E-5
-19.5,-53.5,4.0798517E-5
-19.5,-52.5,4.0134015E-5
-19.5,-51.5,3.8625567E-5
-19.5,-50.5,3.807801E-5
-19.5,-49.5,3.7317655E-5
-19.5,-48.5,3.6147256E-5
-19.5,-47.5,3.5990277E-5
-19.5,-46.5,3.0153751E-5
-19.5,-45.5,3.0209394E-5
-19.5,-44.5,3.1680735E-5
-19.5,-43.5,3.0916584E-5
-19.5,-42.5,3.1343447E-5
-19.5,-41.5,2.8923732E-5
-19.5,-40.5,2.7410028E-5
-19.5,13.5,3.901293E-6
-19.5,14.5,9.097407E-6
-19.5,15.5,1.1742444E-5
-19.5,16.5,1.529139E-5
-19.5,17.5,1.637362E-5
-19.5,18.5,1.5615222E-5
-19.5,19.5,1.6113916E-5
-19.5,20.5,1.8093979E-5
-19.5,21.5,1.8307284E-5
-19.5,22.5,1.8285873E-5
-19.5,23.5,1.8724984E-5
-19.5,24.5,1.8314984E-5
-19.5,25.5,1.8292332E-5
-19.5,26.5,1.788901E-5
-19.5,27.5,1.8638348E-5
-19.5,28.5,1.7963017E-5
-19.5,29.5,1.9235118E-5
-19.5,30.5,1.9069457E-5
-19.5,31.5,1.9354282E-5
-19.5,32.5,2.2839893E-5
-19.5,33.5,2.4607392E-5
-19.5,34.5,2.5673555E-5
-19.5,44.5,2.6716667E-5
-19.5,45.5,2.9876024E-5
-19.5,46.5,3.3477594E-5
-19.5,47.5,3.0958065E-5
-19.5,48.5,3.7457525E-5
-19.5,121.5,1.4411526E-5
-19.5,122.5,1.2535794E-5
-19.5,123.5,1.2538127E-5
-19.5,124.5,1.23793E-5
-19.5,125.5,1.2332887E-5
-19.5,126.5,1.4236308E-5
-19.5,127.5,1.2070227E-5
-19.5,128.5,1.3729899E-5
-19.5,129.5,1.3509444E-5
-19.5,130.5,1.2876337E-5
-19.5,131.5,1.0467973E-5
-19.5,132.5,1.0653037E-5
-19.5,133.5,1.2531704E-5
-19.5,134.5,1.2569597E-5
-19.5,135.5,1.2854454E-5
-19.5,136.5,1.3682706E-5
-19.5,137.5,1.3481541E-5
-19.5,138.5,1.3901296E-5
-19.5,139.5,1.529359E-5
-19.5,140.5,1.7484823E-5
-19.5,141.5,1.7925096E-5
-19.5,142.5,1.8437819E-5
-19.5,143.5,1.8612454E-5
-19.5,144.5,1.8191822E-5
-19.5,145.5,1.9620182E-5
-19.5,146.5,2.217064E-5
-18.5,-69.5,6.5138984E-6
-18.5,-68.5,1.5499902E-5
-18.5,-67.5,1.730925E-5
-18.5,-66.5,1.7409147E-5
-18.5,-65.5,2.1116686E-5
-18.5,-64.5,2.2119992E-5
-18.5,-63.5,2.8104958E-5
-18.5,-62.5,2.5935904E-5
-18.5,-61.5,2.7010305E-5
-18.5,-60.5,2.8085416E-5
-18.5,-59.5,2.9783778E-5
-18.5,-58.5,2.9796438E-5
-18.5,-57.5,3.3496835E-5
-18.5,-56.5,3.670504E-5
-18.5,-55.5,3.752887E-5
-18.5,-54.5,3.8730646E-5
-18.5,-53.5,4.0188785E-5
-18.5,-52.5,3.6749458E-5
-18.5,-51.5,3.7481826E-5
-18.5,-50.5,3.7010323E-5
-18.5,-49.5,3.8352555E-5
-18.5,-48.5,3.751718E-5
-18.5,-47.5,3.4370576E-5
-18.5,-46.5,3.2654898E-5
-18.5,-45.5,2.6589338E-5
-18.5,-44.5,2.7804233E-5
-18.5,-43.5,2.7282944E-5
-18.5,-42.5,2.95327E-5
-18.5,-41.5,2.7859767E-5
-18.5,-40.5,2.5872343E-5
-18.5,12.5,3.3373706E-6
-18.5,13.5,8.234472E-6
-18.5,14.5,1.0394147E-5
-18.5,15.5,1.0245558E-5
-18.5,16.5,1.4961013E-5
-18.5,17.5,1.7000117E-5
-18.5,18.5,1.8060711E-5
-18.5,19.5,1.8729797E-5
-18.5,20.5,1.9217001E-5
-18.5,21.5,1.8502446E-5
-18.5,22.5,1.9638643E-5
-18.5,23.5,1.9273033E-5
-18.5,24.5,1.9121526E-5
-18.5,25.5,1.9115496E-5
-18.5,26.5,1.890521E-5
-18.5,27.5,2.0389967E-5
-18.5,28.5,1.9542922E-5
-18.5,29.5,2.1337883E-5
-18.5,30.5,2.136401E-5
-18.5,31.5,2.1563044E-5
-18.5,32.5,2.395747E-5
-18.5,33.5,2.470852E-5
-18.5,34.5,2.629628E-5
-18.5,35.5,2.7945485E-5
-18.5,36.5,2.6084026E-5
-18.5,44.5,3.3985463E-5
-18.5,45.5,3.3113847E-5
-18.5,46.5,3.2612053E-5
-18.5,47.5,3.0146088E-5
-18.5,48.5,3.550038E-5
-18.5,122.5,1.700933E-5
-18.5,123.5,1.537862E-5
-18.5,124.5,1.8688257E-5
-18.5,125.5,1.8928911E-5
-18.5,126.5,1.5855954E-5
-18.5,127.5,1.5574391E-5
-18.5,128.5,1.7636732E-5
-18.5,129.5,1.508777E-5
-18.5,130.5,1.3768562E-5
-18.5,131.5,1.3427679E-5
-18.5,132.5,1.1600096E-5
-18.5,133.5,1.3326951E-5
-18.5,134.5,1.5474156E-5
-18.5,135.5,1.5687061E-5
-18.5,136.5,1.56632E-5
-18.5,137.5,1.4147119E-5
-18.5,138.5,1.5332082E-5
-18.5,139.5,1.9681826E-5
-18.5,140.5,2.1823895E-5
-18.5,141.5,2.2710889E-5
-18.5,142.5,2.0056408E-5
-18.5,143.5,1.4887325E-5
-18.5,144.5,2.1871705E-5
-18.5,145.5,2.3388615E-5
-17.5,-70.5,6.3579537E-6
-17.5,-69.5,1.7618186E-5
-17.5,-68.5,2.2635857E-5
-17.5,-67.5,1.960042E-5
-17.5,-66.5,2.1389975E-5
-17.5,-65.5,3.183867E-5
