Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5380197,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,AMR,Americas,YEAR,2004,,,,,,,,,5.69 [5.69-5.69],5.68639,5.68639,5.68639,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
278793,MALARIA_EST_INCIDENCE,COUNTRY,NER,AFR,Africa,YEAR,2019,,,,,,,,,332.56 [206.16-512.43],332.56021,206.15583,512.43449,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
397310,MALARIA_EST_INCIDENCE,COUNTRY,SLE,AFR,Africa,YEAR,2011,,,,,,,,,449.00 [336.98-584.85],448.99692,336.98168,584.853,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2123871,MALARIA_EST_INCIDENCE,COUNTRY,COD,AFR,Africa,YEAR,2008,,,,,,,,,431.01 [349.33-520.49],431.01324,349.32962,520.48695,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
9175063,MALARIA_EST_INCIDENCE,REGION,EUR,,,YEAR,2004,,,,,,,,,0.32 [0.32-0.32],0.32207,0.32207,0.32207,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
9395484,MALARIA_EST_INCIDENCE,COUNTRY,GNQ,AFR,Africa,YEAR,2004,,,,,,,,,348.40 [246.12-476.72],348.40363,246.12122,476.7161,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
4546774,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,AMR,Americas,YEAR,2012,,,,,,,,,0.14 [0.14-0.14],0.14302,0.14302,0.14302,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
3150937,MALARIA_EST_INCIDENCE,COUNTRY,CMR,AFR,Africa,YEAR,2023,,,,,,,,,258.81 [186.23-352.98],258.80725,186.2289,352.97802,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3197622,MALARIA_EST_INCIDENCE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2017,,,,,,,,,1.91 [1.74-2.10],1.90693,1.7373,2.0974,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
3524535,MALARIA_EST_INCIDENCE,COUNTRY,VUT,WPR,Western Pacific,YEAR,2008,,,,,,,,,117.99 [56.76-528.17],117.98798,56.75717,528.16764,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
8782037,MALARIA_EST_INCIDENCE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,20.63 [20.63-20.63],20.62773,20.62773,20.62773,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
