HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,ethnicity,religion,region,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
4,8,2,1,12,6, , , ,1,2,90, , ,3,2,101,3,96,5,1,0.36139537605112093,1.292988349494889,5, , ,2.358796768626269,5
4,8,3,1,12,6, , , ,1,3,90, , ,3,2,101,3,96,5,1,0.36139537605112093,1.292988349494889,5, , ,2.358796768626269,5
4,10,1,1,11,6, , , ,1,2,4,5,90,3,2,101,2,96,5,1,0.36139537605112093,-0.5858346284590247,2, , ,-0.5220904965045268,2
4,10,2,1,11,6, , , ,1,3,90, , ,3,2,101,2,96,5,1,0.36139537605112093,-0.5858346284590247,2, , ,-0.5220904965045268,2
4,10,3,1,11,6, , , ,1,1,90, , ,3,2,101,2,96,5,1,0.36139537605112093,-0.5858346284590247,2, , ,-0.5220904965045268,2
4,11,1,1,16,12, , , ,1,2,1,90, ,1,2,101,2,96,5,1,0.36139537605112093,0.277142521392468,4, , ,0.8011527841442473,5
4,12,1,1,12,15, , , ,1,1,2,90, ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,2,1,12,15, , , ,1,3,5,7,90,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,3,1,12,15, , , ,1,4,6,90, ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,4,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,5,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,6,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,7,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,8,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,9,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,12,10,1,12,15, , , ,2, , , , ,10,2,101,2,96,5,1,0.36139537605112093,1.820884846025462,5, , ,3.1682451903281863,5
4,14,1,1,14,98, , , ,1,1,90, , ,3,2,101,2,96,2,1,0.36139537605112093,0.14903168291255256,4, , ,0.6047144355437066,4
4,14,2,1,14,98, , , ,1,2,5,90, ,3,2,101,2,96,2,1,0.36139537605112093,0.14903168291255256,4, , ,0.6047144355437066,4
4,14,3,1,14,98, , , ,1,3,4,90, ,3,2,101,2,96,2,1,0.36139537605112093,0.14903168291255256,4, , ,0.6047144355437066,4
4,15,1,1,12,16, , , ,1,2,6,90, ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,15,2,1,12,16, , , ,1,1,90, , ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,15,3,1,12,16, , , ,1,3,90, , ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,15,4,1,12,16, , , ,1,4,5,90, ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,15,5,1,12,16, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,15,6,1,12,16, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,-0.4078428534785341,3, , ,-0.2491673718375366,3
4,16,1,1,12,24, , , ,1,1,2,5,90,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,16,2,1,12,24, , , ,1,3,4,90, ,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,16,3,1,12,24, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,16,4,1,12,24, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,16,5,1,12,24, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,16,6,1,12,24, , , ,2, , , , ,6,2,101,3,96,2,1,0.36139537605112093,0.5257641030782928,4, , ,1.1823758993178672,5
4,18,1,1,12,24, , , ,2, , , , ,2,2,101,1,96,5,1,0.36139537605112093,-0.5841733598654058,2, , ,-0.5195431955658665,2
4,18,2,1,12,24, , , ,2, , , , ,2,2,101,1,96,5,1,0.36139537605112093,-0.5841733598654058,2, , ,-0.5195431955658665,2
4,19,1,1,12,36, , , ,1,1,2,7,90,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,2,1,12,36, , , ,1,3,90, , ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,3,1,12,36, , , ,1,4,90, , ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,4,1,12,36, , , ,1,5,6,90, ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,5,1,12,36, , , ,2, , , , ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,6,1,12,36, , , ,2, , , , ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,19,7,1,12,36, , , ,2, , , , ,7,2,101,2,96,2,1,0.36139537605112093,0.2957678722033912,4, , ,0.829711906844682,5
4,20,1,1,12,19, , , ,1,1,2,90, ,2,2,101,2,96,5,1,0.36139537605112093,-0.1989622271597247,3, , ,0.07111907523888579,4
4,20,2,1,12,19, , , ,1,3,4,90, ,2,2,101,2,96,5,1,0.36139537605112093,-0.1989622271597247,3, , ,0.07111907523888579,4
4,21,1,2,12,6, , , ,2, , , , ,1,2,101,3,96,5,1,0.36139537605112093,-0.3980499295084341,3, , ,-0.2341514228711369,3
4,22,1,1,12,24, , , ,1,1,90, , ,1,2,101,1,96,5,1,0.36139537605112093,-0.8044866716082345,1, , ,-0.8573599146427794,1
4,23,1,1,14,6, , , ,1,4,8,90, ,3,2,101,2,96,5,1,0.36139537605112093,-0.5128849469394057,2, , ,-0.4102333332958421,3
4,23,2,1,14,6, , , ,1,6,5,90, ,3,2,101,2,96,5,1,0.36139537605112093,-0.5128849469394057,2, , ,-0.4102333332958421,3
4,23,3,1,14,6, , , ,1,1,2,7,90,3,2,101,2,96,5,1,0.36139537605112093,-0.5128849469394057,2, , ,-0.4102333332958421,3
4,24,1,1,12,4, , , ,2, , , , ,3,2,101,2,96,5,1,0.36139537605112093,0.3197522946878415,4, , ,0.8664883451295796,5
4,24,2,1,12,12, , , ,2, , , , ,3,2,101,2,96,5,1,0.36139537605112093,0.3197522946878415,4, , ,0.8664883451295796,5
4,24,3,1,12,8, , , ,2, , , , ,3,2,101,2,96,5,1,0.36139537605112093,0.3197522946878415,4, , ,0.8664883451295796,5
4,25,1,1,11,5, , , ,1,1,2,0,90,2,2,101,3,96,1,1,0.36139537605112093,0.21390335897867582,4, , ,0.7041852146642125,5
4,25,2,1,11,5, , , ,1,3,90, , ,2,2,101,3,96,1,1,0.36139537605112093,0.21390335897867582,4, , ,0.7041852146642125,5
5,1,1,1,16,13, , , ,1,1,2,90, ,3,2,101,2,96,5,1,0.2904832809867166,0.2365107942755406,4, , ,0.7388502540043922,5
5,1,2,1,16,3, , , ,1,4,5,90, ,3,2,101,2,96,5,1,0.2904832809867166,0.2365107942755406,4, , ,0.7388502540043922,5
5,1,3,1,16,3, , , ,1,3,6,90, ,3,2,101,2,96,5,1,0.2904832809867166,0.2365107942755406,4, , ,0.7388502540043922,5
5,2,1,1,18,98, , , ,1,1,2,90, ,3,2,101,3,96,2,1,0.2904832809867166,0.8516063406224034,5, , ,1.6820050626810046,5
5,2,2,1,16,95, , , ,1,6,7,90, ,3,2,101,3,96,2,1,0.2904832809867166,0.8516063406224034,5, , ,1.6820050626810046,5
5,2,3,1,12,12, , , ,1,4,5,90, ,3,2,101,3,96,2,1,0.2904832809867166,0.8516063406224034,5, , ,1.6820050626810046,5
5,4,1,1,12,24, , , ,1,1,90, , ,2,2,101,2,96,1,1,0.2904832809867166,-0.3410928239672267,3, , ,-0.146816425408486,3
5,4,2,1,12,24, , , ,1,2,4,90, ,2,2,101,2,96,1,1,0.2904832809867166,-0.3410928239672267,3, , ,-0.146816425408486,3
5,6,1,1,12,12, , , ,1,2,5,90, ,1,2,101,2,96,5,1,0.2904832809867166,-0.2964961280589773,3, , ,-0.07843422292504487,4
5,7,1,1,12,26, , , ,1,1,5,90, ,2,2,101,2,96,1,1,0.2904832809867166,-0.2110604979120882,3, , ,0.05256823008233731,4
5,7,2,1,12,8, , , ,1,2,3,4,90,2,2,101,2,96,1,1,0.2904832809867166,-0.2110604979120882,3, , ,0.05256823008233731,4
5,9,1,1,11,8, , , ,1,1,2,4,90,2,2,101,3,96,5,1,0.2904832809867166,-0.4628653774060796,3, , ,-0.3335359847075185,3
5,9,2,1,11,95, , , ,1,3,5,90, ,2,2,101,3,96,5,1,0.2904832809867166,-0.4628653774060796,3, , ,-0.3335359847075185,3
5,11,1,1,12,12, , , ,1,1,90, , ,3,2,101,4,8,5,1,0.2904832809867166,0.562588574758174,4, , ,1.2388405863866145,5
5,11,2,1,12,12, , , ,1,2,3,90, ,3,2,101,4,8,5,1,0.2904832809867166,0.562588574758174,4, , ,1.2388405863866145,5
5,11,3,1,12,12, , , ,2, , , , ,3,2,101,4,8,5,1,0.2904832809867166,0.562588574758174,4, , ,1.2388405863866145,5
5,12,1,1,11,12, , , ,1,1,2,90, ,2,2,101,3,96,5,1,0.2904832809867166,1.0027839594966228,5, , ,1.913812785972655,5
5,12,2,1,11,12, , , ,1,3,90, , ,2,2,101,3,96,5,1,0.2904832809867166,1.0027839594966228,5, , ,1.913812785972655,5
5,13,1,1,12,5, , , ,2, , , , ,1,2,101,2,96,5,1,0.2904832809867166,-0.5881738090291141,2, , ,-0.5256772716261248,2
5,14,1,1,12,98, , , ,1,1,90, , ,2,2,101,2,96,5,1,0.2904832809867166,-0.596951616649862,2, , ,-0.5391366951519749,2
5,14,2,1,12,98, , , ,1,2,3,90, ,2,2,101,2,96,5,1,0.2904832809867166,-0.596951616649862,2, , ,-0.5391366951519749,2
5,16,1,1,12,12, , , ,1,1,2,6,90,2,2,101,2,96,5,1,0.2904832809867166,-0.35366115910129686,3, , ,-0.16608804229656032,3
5,16,2,1,12,12, , , ,1,4,5,90, ,2,2,101,2,96,5,1,0.2904832809867166,-0.35366115910129686,3, , ,-0.16608804229656032,3
5,17,1,1,12,24, , , ,1,1,2,12,90,3,2,101,3,96,5,1,0.2904832809867166,-0.07216027512838732,4, , ,0.2655504469472674,4
5,17,2,1,12,24, , , ,1,11,10,90, ,3,2,101,3,96,5,1,0.2904832809867166,-0.07216027512838732,4, , ,0.2655504469472674,4
5,17,3,1,12,24, , , ,1,8,9,90, ,3,2,101,3,96,5,1,0.2904832809867166,-0.07216027512838732,4, , ,0.2655504469472674,4
5,18,1,1,12,12, , , ,1,1,2,4,90,2,2,101,3,2,5,1,0.2904832809867166,0.06733910749479308,4, , ,0.47945138365519957,4
5,18,2,1,12,12, , , ,1,3,90, , ,2,2,101,3,2,5,1,0.2904832809867166,0.06733910749479308,4, , ,0.47945138365519957,4
5,19,1,1,12,12, , , ,1,1,2,90, ,2,2,101,2,96,2,1,0.2904832809867166,-0.4112616229615257,3, , ,-0.25440953120089194,3
5,19,2,1,12,12, , , ,1,3,90, , ,2,2,101,2,96,2,1,0.2904832809867166,-0.4112616229615257,3, , ,-0.25440953120089194,3
5,20,1,1,12,6, , , ,1,1,2,3,4,1,2,101,2,96,1,1,0.2904832809867166,-0.7366898138553206,1, , ,-0.7534038174435868,1
5,21,1,1,12,28, , , ,1,1,90, , ,1,2,101,2,5,5,1,0.2904832809867166,0.1126638872198529,4, , ,0.5489499911541261,4
5,22,1,1,12,13, , , ,1,1,2,90, ,2,2,101,2,96,5,1,0.2904832809867166,0.40974529436714646,4, , ,1.0044788262814388,5
5,22,2,1,12,13, , , ,1,3,6,7,90,2,2,101,2,96,5,1,0.2904832809867166,0.40974529436714646,4, , ,1.0044788262814388,5
5,23,1,1,12,12, , , ,1,1,2,90, ,1,2,101,1,96,5,1,0.2904832809867166,-0.4292794841180522,3, , ,-0.28203716156299274,3
5,24,1,1,11,6, , , ,1,1,90, , ,1,2,101,1,96,5,1,0.2904832809867166,-0.7508953078991719,1, , ,-0.7751857667629368,1
6,1,1,1,11,24, , , ,1,1,2,8,90,2,2,101,2,96,5,1,0.2919973412748082,0.5305052046604843,4, , ,1.1896456524191954,5
6,1,2,1,11,24, , , ,2, , , , ,2,2,101,2,96,5,1,0.2919973412748082,0.5305052046604843,4, , ,1.1896456524191954,5
6,2,1,1,12,24, , , ,1,1,3,90, ,1,2,101,2,96,5,1,0.2919973412748082,-0.4050188217209844,3, , ,-0.24483715168262357,3
6,5,1,1,12,3, , , ,1,1,2,90, ,2,2,101,2,96,5,1,0.2919973412748082,-0.5536395748800815,2, , ,-0.4727243130247033,2
6,5,2,1,12,3, , , ,2, , , , ,2,2,101,2,96,5,1,0.2919973412748082,-0.5536395748800815,2, , ,-0.4727243130247033,2
6,6,1,1,12,12, , , ,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.4322768435860309,4, , ,1.0390275059441931,5
6,6,2,1,12,12, , , ,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.4322768435860309,4, , ,1.0390275059441931,5
6,7,1,1,11,24, , , ,1,1,90, , ,1,2,101,2,96,1,1,0.2919973412748082,-0.7062947218107545,1, , ,-0.7067975992840508,2
6,8,1,1,12,24, , , ,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.7551976895041496,5, , ,1.5341771627063705,5
6,8,2,1,36,95,1,1,95,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.7551976895041496,5, , ,1.5341771627063705,5
6,9,1,1,98,95,2,2, ,1,2,90, , ,2,2,101,2,96,1,1,0.2919973412748082,-0.6784191694609538,2, , ,-0.6640547093389411,2
6,9,2,2,98,95,2,2, ,2, , , , ,2,2,101,2,96,1,1,0.2919973412748082,-0.6784191694609538,2, , ,-0.6640547093389411,2
6,10,1,1,12,21, , , ,1,2,5,6,90,2,2,101,2,96,1,1,0.2919973412748082,-0.45630988606224016,3, , ,-0.32348414280929505,3
6,10,2,1,12,21, , , ,1,3,4,90, ,2,2,101,2,96,1,1,0.2919973412748082,-0.45630988606224016,3, , ,-0.32348414280929505,3
6,11,1,1,11,2, , , ,1,1,2,90, ,2,2,101,3,96,1,1,0.2919973412748082,-0.18370558421435337,3, , ,0.09451280039857778,4
6,11,2,1,11,2, , , ,1,3,4,5,90,2,2,101,3,96,1,1,0.2919973412748082,-0.18370558421435337,3, , ,0.09451280039857778,4
6,12,1,1,12,29, , , ,2, , , , ,1,2,101,2,96,1,1,0.2919973412748082,-0.19751576179380903,3, , ,0.07333700832838703,4
6,13,1,1,12,12, , , ,1,1,2,90, ,2,2,101,2,96,5,1,0.2919973412748082,-0.24352035286520046,3, , ,0.0027960142537592843,4
6,13,2,1,12,95, , , ,1,3,4,90, ,2,2,101,2,96,5,1,0.2919973412748082,-0.24352035286520046,3, , ,0.0027960142537592843,4
6,14,1,1,12,16, , , ,2, , , , ,3,2,101,2,96,1,1,0.2919973412748082,-0.544095240024746,2, , ,-0.458089537390426,3
6,14,2,1,12,1, , , ,2, , , , ,3,2,101,2,96,1,1,0.2919973412748082,-0.544095240024746,2, , ,-0.458089537390426,3
6,14,3,1,12,1, , , ,1,2,90, , ,3,2,101,2,96,1,1,0.2919973412748082,-0.544095240024746,2, , ,-0.458089537390426,3
6,16,1,2,12,5, , , ,2, , , , ,1,2,101,1,96,1,1,0.2919973412748082,-0.18887021823357303,3, , ,0.08659362517578245,4
6,17,1,1,11,95, , , ,1,1,2,90, ,1,2,101,2,96,96,1,0.2919973412748082,0.6917618531514357,5, , ,1.4369080238647347,5
6,18,1,1,14,12, , , ,1,2,3,90, ,1,2,101,2,96,2,1,0.2919973412748082,-0.8050096898339159,1, , ,-0.8581618829833186,1
6,19,1,2,12,36, , , ,2, , , , ,2,2,101,1,96,1,1,0.2919973412748082,-0.17053746197674582,3, , ,0.11470409894301135,4
6,19,2,2,12,36, , , ,2, , , , ,2,2,101,1,96,1,1,0.2919973412748082,-0.17053746197674582,3, , ,0.11470409894301135,4
6,20,1,1,12,24, , , ,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.09539310504718071,4, , ,0.5224678919867612,4
6,20,2,1,12,24, , , ,2, , , , ,2,2,101,2,96,2,1,0.2919973412748082,0.09539310504718071,4, , ,0.5224678919867612,4
6,21,1,1,12,5, , , ,1,1,90, , ,1,2,101,1,96,1,1,0.2919973412748082,-0.7171383200497573,1, , ,-0.7234245963143715,2
6,22,1,1,11,95, , , ,1,1,2,3,90,1,2,101,2,96,1,1,0.2919973412748082,-0.5367793141605156,2, , ,-0.4468716856278003,3
6,23,1,1,12,36, , , ,1,2,3,90, ,1,2,101,2,2,1,1,0.2919973412748082,-0.6113264265187466,2, , ,-0.5611782643556074,2
7,1,1,1,12,24, , , ,1,1,2,90, ,3,2,101,3,96,1,1,0.2724785928244922,0.4437316571879749,4, , ,1.0565917081162495,5
7,1,2,1,12,24, , , ,1,3,90, , ,3,2,101,3,96,1,1,0.2724785928244922,0.4437316571879749,4, , ,1.0565917081162495,5
7,1,3,1,12,24, , , ,1,4,5,90, ,3,2,101,3,96,1,1,0.2724785928244922,0.4437316571879749,4, , ,1.0565917081162495,5
7,2,1,1,12,12, , , ,1,2,4,3,90,1,2,101,3,96,2,1,0.2724785928244922,-0.6325241700404861,2, , ,-0.593681757275304,2
7,3,1,1,12,12, , , ,1,1,90, , ,3,2,101,2,96,1,1,0.2724785928244922,-0.7136989092586485,1, , ,-0.7181507866665625,2
7,3,2,1,12,12, , , ,1,3,2,90, ,3,2,101,2,96,1,1,0.2724785928244922,-0.7136989092586485,1, , ,-0.7181507866665625,2
7,3,3,1,12,12, , , ,2, , , , ,3,2,101,2,96,1,1,0.2724785928244922,-0.7136989092586485,1, , ,-0.7181507866665625,2
7,4,1,1,12,24, , , ,1,1,2,6,90,5,2,101,2,96,5,1,0.2724785928244922,1.5565563458252822,5, , ,2.7629379213766883,5
7,4,2,1,12,24, , , ,1,3,7,90, ,5,2,101,2,96,5,1,0.2724785928244922,1.5565563458252822,5, , ,2.7629379213766883,5
7,4,3,1,12,24, , , ,1,4,5,90, ,5,2,101,2,96,5,1,0.2724785928244922,1.5565563458252822,5, , ,2.7629379213766883,5
7,4,4,1,12,24, , , ,2, , , , ,5,2,101,2,96,5,1,0.2724785928244922,1.5565563458252822,5, , ,2.7629379213766883,5
7,4,5,1,12,24, , , ,2, , , , ,5,2,101,2,96,5,1,0.2724785928244922,1.5565563458252822,5, , ,2.7629379213766883,5
7,5,1,1,16,12, , , ,1,3,4,5,90,2,2,101,3,96,2,1,0.2724785928244922,0.1822161320651429,4, , ,0.6555977055940811,5
7,5,2,1,16,12, , , ,9, , , , ,2,2,101,3,96,2,1,0.2724785928244922,0.1822161320651429,4, , ,0.6555977055940811,5
7,6,1,1,11,5, , , ,1,1,2,90, ,2,2,101,2,96,1,1,0.2724785928244922,-0.1706296821244816,3, , ,0.11456269347143795,4
7,6,2,1,11,5, , , ,2, , , , ,2,2,101,2,96,1,1,0.2724785928244922,-0.1706296821244816,3, , ,0.11456269347143795,4
7,7,1,1,11,3, , , ,1,1,2,90, ,1,2,101,2,96,1,1,0.2724785928244922,-0.46527042862498313,3, , ,-0.33722376237993773,3
7,8,1,1,11,12, , , ,1,1,2,90, ,1,2,101,2,96,2,1,0.2724785928244922,-0.3531622150701791,3, , ,-0.16532298804603937,3
7,9,1,1,12,12, , , ,1,4,6,90, ,2,2,101,2,96,5,1,0.2724785928244922,-0.41985895989003663,3, , ,-0.2675922305621478,3
7,9,2,1,12,12, , , ,1,3,5,90, ,2,2,101,2,96,5,1,0.2724785928244922,-0.41985895989003663,3, , ,-0.2675922305621478,3
7,10,1,1,12,12, , , ,1,3,4,90, ,1,2,101,2,96,2,1,0.2724785928244922,-0.2883309572833583,3, , ,-0.06591418416614277,4
7,11,1,1,14,8, , , ,1,1,2,90, ,1,2,101,2,96,2,1,0.2724785928244922,0.16234061061347047,4, , ,0.6251216376995349,4
7,14,1,1,12,15, , , ,1,1,90, , ,2,2,101,2,96,2,1,0.2724785928244922,-0.38542131670318586,3, , ,-0.2147873794067931,3
7,14,2,1,12,23, , , ,1,2,90, , ,2,2,101,2,96,2,1,0.2724785928244922,-0.38542131670318586,3, , ,-0.2147873794067931,3
7,15,1,1,12,33, , , ,1,1,2,6,90,1,2,101,2,96,5,1,0.2724785928244922,-0.5075668386618605,2, , ,-0.40207882880492324,3
7,16,1,1,12,20, , , ,1,1,90, , ,1,2,101,2,96,5,1,0.2724785928244922,-0.33576701187222213,3, , ,-0.13865010829345525,3
7,18,1,1,12,24, , , ,1,2,7,90, ,2,2,101,3,96,5,1,0.2724785928244922,-0.6345691101352993,2, , ,-0.5968173596956652,2
7,18,2,1,12,24, , , ,1,3,5,90, ,2,2,101,3,96,5,1,0.2724785928244922,-0.6345691101352993,2, , ,-0.5968173596956652,2
7,19,1,1,12,24, , , ,1,1,2,90, ,2,2,101,1,96,5,1,0.2724785928244922,-0.7699388664201422,1, , ,-0.8043861469315798,1
7,19,2,1,12,24, , , ,1,3,4,90, ,2,2,101,1,96,5,1,0.2724785928244922,-0.7699388664201422,1, , ,-0.8043861469315798,1
7,20,1,1,12,4, , , ,1,4,6,90, ,2,2,101,2,96,2,1,0.2724785928244922,0.19791579842511178,4, , ,0.6796707393039905,5
7,20,2,1,12,4, , , ,1,1,2,90, ,2,2,101,2,96,2,1,0.2724785928244922,0.19791579842511178,4, , ,0.6796707393039905,5
7,21,1,1,12,12, , , ,1,1,7,90, ,2,2,101,2,96,2,1,0.2724785928244922,-0.20296125914337265,3, , ,0.06498717220718637,4
7,21,2,1,12,12, , , ,1,6,4,5,90,2,2,101,2,96,2,1,0.2724785928244922,-0.20296125914337265,3, , ,0.06498717220718637,4
7,22,1,1,11,2, , , ,1,3,5,6,90,1,2,101,3,96,2,1,0.2724785928244922,0.8952416892961742,5, , ,1.748913186425961,5
7,23,1,1,12,13, , , ,1,1,2,90, ,1,2,101,2,96,5,1,0.2724785928244922,-0.2675258509113291,3, , ,-0.034012740176915204,4
7,24,1,1,11,4, , , ,1,1,2,90, ,3,2,101,2,96,2,1,0.2724785928244922,-0.32358208016075596,3, , ,-0.11996638182962423,3
7,24,2,1,11,12, , , ,1,3,6,90, ,3,2,101,2,96,2,1,0.2724785928244922,-0.32358208016075596,3, , ,-0.11996638182962423,3
7,24,3,1,11,12, , , ,1,5,4,90, ,3,2,101,2,96,2,1,0.2724785928244922,-0.32358208016075596,3, , ,-0.11996638182962423,3
8,1,1,1,12,95, , , ,2, , , , ,1,2,101,2,96,5,1,0.3144054335385638,0.47923112673665214,4, , ,1.1110247073619035,5
8,2,1,1,12,24, , , ,1,1,2,5,90,3,2,101,3,96,1,1,0.3144054335385638,-0.2958812537588314,3, , ,-0.07749140736353012,4
8,2,2,1,12,24, , , ,1,3,4,90, ,3,2,101,3,96,1,1,0.3144054335385638,-0.2958812537588314,3, , ,-0.07749140736353012,4
8,2,3,1,12,24, , , ,2, , , , ,3,2,101,3,96,1,1,0.3144054335385638,-0.2958812537588314,3, , ,-0.07749140736353012,4
8,3,1,1,16,12, , , ,1,1,7,90, ,4,2,101,2,96,2,1,0.3144054335385638,0.498495038651276,4, , ,1.1405629657090943,5
8,3,2,1,16,6, , , ,1,4,5,90, ,4,2,101,2,96,2,1,0.3144054335385638,0.498495038651276,4, , ,1.1405629657090943,5
8,3,3,1,16,6, , , ,1,3,6,90, ,4,2,101,2,96,2,1,0.3144054335385638,0.498495038651276,4, , ,1.1405629657090943,5
8,3,4,1,16,6, , , ,2, , , , ,4,2,101,2,96,2,1,0.3144054335385638,0.498495038651276,4, , ,1.1405629657090943,5
8,4,1,1,18,0, , , ,1,1,90, , ,3,2,101,3,96,5,1,0.3144054335385638,1.0023610176356004,5, , ,1.9131642694090363,5
8,4,2,1,12,12, , , ,1,2,90, , ,3,2,101,3,96,5,1,0.3144054335385638,1.0023610176356004,5, , ,1.9131642694090363,5
8,4,3,1,12,12, , , ,2, , , , ,3,2,101,3,96,5,1,0.3144054335385638,1.0023610176356004,5, , ,1.9131642694090363,5
8,5,1,1,12,12, , , ,1,1,2,90, ,2,2,101,3,96,5,1,0.3144054335385638,0.727077159381423,5, , ,1.4910586368687133,5
8,5,2,1,12,12, , , ,1,5,90, , ,2,2,101,3,96,5,1,0.3144054335385638,0.727077159381423,5, , ,1.4910586368687133,5
8,6,1,1,12,10, , , ,1,1,2,3,90,1,2,101,2,96,2,1,0.3144054335385638,-0.4411055481085485,3, , ,-0.30017061934300415,3
8,7,1,1,12,13, , , ,1,2,90, , ,2,2,101,2,96,5,1,0.3144054335385638,-0.6286179290428876,2, , ,-0.5876921350082991,2
8,7,2,1,12,13, , , ,2, , , , ,2,2,101,2,96,5,1,0.3144054335385638,-0.6286179290428876,2, , ,-0.5876921350082991,2
8,8,1,1,12,95, , , ,1,1,2,3,90,1,2,101,2,96,5,1,0.3144054335385638,-0.8444899212999735,1, , ,-0.9186987709124013,1
8,9,1,1,12,12, , , ,1,1,2,6,90,3,2,101,2,96,96,1,0.3144054335385638,-0.3654940519143929,3, , ,-0.1842319710300859,3
8,9,2,1,12,12, , , ,1,3,4,5,90,3,2,101,2,96,96,1,0.3144054335385638,-0.3654940519143929,3, , ,-0.1842319710300859,3
8,9,3,1,12,12, , , ,9, , , , ,3,2,101,2,96,96,1,0.3144054335385638,-0.3654940519143929,3, , ,-0.1842319710300859,3
8,10,1,1,12,15, , , ,1,1,3,4,5,2,2,101,2,96,5,1,0.3144054335385638,-0.8021405965419266,1, , ,-0.8537625678672317,1
8,10,2,1,12,15, , , ,1,2,6,90, ,2,2,101,2,96,5,1,0.3144054335385638,-0.8021405965419266,1, , ,-0.8537625678672317,1
8,11,1,1,31,15,2,2, ,1,1,2,90, ,3,2,101,2,96,5,1,0.3144054335385638,0.7747451234370833,5, , ,1.5641501586427422,5
8,11,2,1,12,13, , , ,1,3,90, , ,3,2,101,2,96,5,1,0.3144054335385638,0.7747451234370833,5, , ,1.5641501586427422,5
8,11,3,1,31,15,2,2, ,1,4,90, , ,3,2,101,2,96,5,1,0.3144054335385638,0.7747451234370833,5, , ,1.5641501586427422,5
8,12,1,1,12,11, , , ,1,1,2,90, ,3,2,101,2,96,5,1,0.3144054335385638,0.18989274967104688,4, , ,0.667368622896898,5
8,12,2,1,12,0, , , ,2, , , , ,3,2,101,2,96,5,1,0.3144054335385638,0.18989274967104688,4, , ,0.667368622896898,5
8,12,3,1,12,0, , , ,2, , , , ,3,2,101,2,96,5,1,0.3144054335385638,0.18989274967104688,4, , ,0.667368622896898,5
8,13,1,1,12,16, , , ,1,1,2,90, ,3,2,101,2,96,5,1,0.3144054335385638,-0.45899878208678513,3, , ,-0.32760715301582793,3
