HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,helevel,HH6,area,HH7,hhweight,wscore,windex5
145,7,1,2,18,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.8503147473641357,5
145,8,1,1,18,98, , , ,1,7,8,90, ,1,1,1,11,11,0.9639263743281306,1.181979803764557,5
146,3,1,1,11,12, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.4367087150907505,5
146,3,2,1,11,12, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.4367087150907505,5
146,5,1,1,13,20, , , ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.7261295099375482,5
146,5,2,1,13,12, , , ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.7261295099375482,5
146,6,1,2,99,99,9,9, ,9, , , , ,3,3,1,11,11,0.9639263743281306,1.6281959949850522,5
146,6,2,2,99,99,9,9, ,9, , , , ,3,3,1,11,11,0.9639263743281306,1.6281959949850522,5
146,6,3,2,99,99,9,9, ,9, , , , ,3,3,1,11,11,0.9639263743281306,1.6281959949850522,5
146,7,1,1,14,98, , , ,1,3,90, , ,3,1,1,11,11,0.9639263743281306,1.4735938603988188,5
146,7,2,1,11,98, , , ,1,4,90, , ,3,1,1,11,11,0.9639263743281306,1.4735938603988188,5
146,7,3,1,12,98, , , ,1,5,90, , ,3,1,1,11,11,0.9639263743281306,1.4735938603988188,5
146,8,1,2,98,95,2,2, ,2, , , , ,3,3,1,11,11,0.9639263743281306,1.1798758213219525,5
146,8,2,2,98,95,2,2, ,2, , , , ,3,3,1,11,11,0.9639263743281306,1.1798758213219525,5
146,8,3,2,98,95,2,2, ,2, , , , ,3,3,1,11,11,0.9639263743281306,1.1798758213219525,5
146,9,1,2,18,28, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.4093791561262885,5
146,9,2,2,18,28, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.4093791561262885,5
146,11,1,1,31,12,8,8, ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.113544462317182,4
146,13,1,2,11,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.6725340482984619,5
147,10,1,1,11,8, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,1.3568520101006538,5
147,11,1,1,11,24, , , ,1,2,3,90, ,2,3,1,11,11,0.9639263743281306,0.8307031752276599,4
147,11,2,1,11,24, , , ,1,6,5,90, ,2,3,1,11,11,0.9639263743281306,0.8307031752276599,4
147,14,1,1,11,36, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,1.0729434613246445,4
147,14,2,1,11,36, , , ,1,4,90, , ,3,1,1,11,11,0.9639263743281306,1.0729434613246445,4
147,14,3,1,11,4, , , ,1,5,6,90, ,3,1,1,11,11,0.9639263743281306,1.0729434613246445,4
147,15,1,1,11,36, , , ,1,3,90, , ,4,2,1,11,11,0.9639263743281306,1.0612163848703031,4
147,15,2,1,11,36, , , ,1,2,90, , ,4,2,1,11,11,0.9639263743281306,1.0612163848703031,4
147,15,3,1,11,24, , , ,1,4,90, , ,4,2,1,11,11,0.9639263743281306,1.0612163848703031,4
147,15,4,1,11,24, , , ,2, , , , ,4,2,1,11,11,0.9639263743281306,1.0612163848703031,4
147,16,1,1,13,6, , , ,1,4,90, , ,3,3,1,11,11,0.9639263743281306,1.2822406920553817,5
147,16,2,1,13,6, , , ,1,1,90, , ,3,3,1,11,11,0.9639263743281306,1.2822406920553817,5
147,16,3,1,13,6, , , ,1,9,7,90, ,3,3,1,11,11,0.9639263743281306,1.2822406920553817,5
147,20,1,1,11,5, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.2107310027747265,5
147,22,1,1,11,95, , , ,1,9,90, , ,1,1,1,11,11,0.9639263743281306,1.3093324289823105,5
148,2,1,1,11,24, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.4647552370462487,5
148,6,1,2,18,95, , , ,1,4,90, , ,1,3,1,11,11,0.9639263743281306,1.543937688794022,5
148,7,1,1,11,6, , , ,1,1,7,11,90,1,1,1,11,11,0.9639263743281306,1.1145380474464717,4
148,8,1,1,11,95, , , ,1,1,2,90, ,2,3,1,11,11,0.9639263743281306,1.7986076230155497,5
148,8,2,1,11,95, , , ,1,3,5,6,90,2,3,1,11,11,0.9639263743281306,1.7986076230155497,5
148,11,1,1,13,1, , , ,1,7,4,3,90,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,11,2,1,13,1, , , ,1,2,14,90, ,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,11,3,1,11,95, , , ,1,13,90, , ,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,11,4,1,11,95, , , ,1,9,90, , ,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,11,5,1,11,95, , , ,1,6,90, , ,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,11,6,1,11,95, , , ,1,12,90, , ,6,1,1,11,11,0.9639263743281306,1.2917621323651771,5
148,13,1,1,11,1, , , ,1,6,90, , ,2,3,1,11,11,0.9639263743281306,0.9862330110700632,4
148,13,2,1,11,1, , , ,1,4,90, , ,2,3,1,11,11,0.9639263743281306,0.9862330110700632,4
148,15,1,1,11,95, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,0.8900053210745811,4
148,15,2,1,11,95, , , ,1,6,90, , ,3,1,1,11,11,0.9639263743281306,0.8900053210745811,4
148,15,3,1,11,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.8900053210745811,4
148,17,1,1,11,6, , , ,1,2,3,4,90,1,3,1,11,11,0.9639263743281306,1.2375045370630922,5
149,2,1,1,11,95, , , ,1,2,7,90, ,1,3,1,11,11,0.9639263743281306,1.224822714086998,5
149,6,1,1,11,98, , , ,1,5,90, , ,1,1,1,11,11,0.9639263743281306,1.2803292879799657,5
149,12,1,1,11,24, , , ,8, , , , ,1,1,1,11,11,0.9639263743281306,0.7117072337419376,4
149,14,1,1,11,95, , , ,1,3,90, , ,1,3,1,11,11,0.9639263743281306,1.211721817063056,5
149,17,1,1,11,1, , , ,1,1,90, , ,4,3,1,11,11,0.9639263743281306,1.2733096676942748,5
149,17,2,1,15,95, , , ,1,2,90, , ,4,3,1,11,11,0.9639263743281306,1.2733096676942748,5
149,17,3,1,11,1, , , ,1,3,90, , ,4,3,1,11,11,0.9639263743281306,1.2733096676942748,5
149,17,4,9,99,99,9,9, ,9, , , , ,4,3,1,11,11,0.9639263743281306,1.2733096676942748,5
149,21,1,1,11,2, , , ,1,3,90, , ,1,1,1,11,11,0.9639263743281306,1.2955019786623718,5
149,33,1,1,11,4, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.976859789675605,4
149,35,1,2,18,95, , , ,1,0,0,0,0,2,1,1,11,11,0.9639263743281306,1.178421311274946,5
149,35,2,2,18,1, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.178421311274946,5
150,2,1,1,13,11, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,-0.6980780822503053,2
150,8,1,1,15,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,-0.4323547155154317,3
150,14,1,2,26,95, ,1,3,2, , , , ,2,1,1,11,11,0.9639263743281306,-0.48228921511925094,2
150,14,2,2,26,95, ,1,3,2, , , , ,2,1,1,11,11,0.9639263743281306,-0.48228921511925094,2
151,7,1,1,11,12, , , ,1,2,90, , ,4,2,1,11,11,0.9639263743281306,1.888279253627799,5
151,7,2,1,11,12, , , ,1,3,90, , ,4,2,1,11,11,0.9639263743281306,1.888279253627799,5
151,7,3,2,99,12,9,9, ,9, , , , ,4,2,1,11,11,0.9639263743281306,1.888279253627799,5
151,7,4,9,99,99,9,9, ,9, , , , ,4,2,1,11,11,0.9639263743281306,1.888279253627799,5
151,17,1,2,99,11,9,9, ,1,2,1,3,4,3,3,1,11,11,0.9639263743281306,1.532963929508857,5
151,17,2,2,99,11,9,9, ,1,5,6,7,90,3,3,1,11,11,0.9639263743281306,1.532963929508857,5
151,17,3,2,99,11,9,9, ,1,0,0,0,0,3,3,1,11,11,0.9639263743281306,1.532963929508857,5
152,1,1,2,14,98, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,2.1125145149214504,5
152,27,1,2,14,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.8208440063778503,4
153,8,1,2,11,95, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,1.4134982119130637,5
153,19,1,2,12,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.2921406330748182,5
153,19,2,2,12,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.2921406330748182,5
154,1,1,2,32,95,9,1,1,1,1,90, , ,3,3,1,11,11,0.9639263743281306,2.0230476819513266,5
154,1,2,2,32,95,9,1,1,1,3,90, , ,3,3,1,11,11,0.9639263743281306,2.0230476819513266,5
154,1,3,2,32,95,9,1,1,1,4,5,90, ,3,3,1,11,11,0.9639263743281306,2.0230476819513266,5
154,2,1,1,13,1, , , ,1,1,90, , ,3,3,1,11,11,0.9639263743281306,1.8107477992433405,5
154,2,2,1,13,99, , , ,1,2,4,5,90,3,3,1,11,11,0.9639263743281306,1.8107477992433405,5
154,2,3,1,13,99, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,1.8107477992433405,5
154,4,1,2,18,95, , , ,1,3,90, , ,2,3,1,11,11,0.9639263743281306,1.8752230519469264,5
154,4,2,2,18,95, , , ,1,4,90, , ,2,3,1,11,11,0.9639263743281306,1.8752230519469264,5
154,5,1,1,11,95, , , ,1,2,90, , ,3,1,1,11,11,0.9639263743281306,1.2357590314845006,5
154,5,2,1,11,24, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,1.2357590314845006,5
154,5,3,1,11,24, , , ,1,3,90, , ,3,1,1,11,11,0.9639263743281306,1.2357590314845006,5
154,6,1,1,14,24, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,1.8737513626663378,5
154,6,2,1,14,24, , , ,1,2,90, , ,3,3,1,11,11,0.9639263743281306,1.8737513626663378,5
154,6,3,1,14,24, , , ,1,1,90, , ,3,3,1,11,11,0.9639263743281306,1.8737513626663378,5
154,7,1,1,14,5, , , ,1,4,7,90, ,3,3,1,11,11,0.9639263743281306,1.9949883388017977,5
154,7,2,1,14,5, , , ,1,8,3,90, ,3,3,1,11,11,0.9639263743281306,1.9949883388017977,5
154,7,3,1,14,6, , , ,1,5,6,90, ,3,3,1,11,11,0.9639263743281306,1.9949883388017977,5
154,12,1,1,11,4, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,2.0466365565124,5
154,12,2,1,11,4, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,2.0466365565124,5
154,12,3,1,14,4, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,2.0466365565124,5
154,13,1,2,13,95, , , ,1,1,2,3,90,2,1,1,11,11,0.9639263743281306,-0.22928910297907357,3
154,13,2,2,13,95, , , ,9, , , , ,2,1,1,11,11,0.9639263743281306,-0.22928910297907357,3
154,16,1,2,28,99, ,2, ,9, , , , ,3,3,1,11,11,0.9639263743281306,2.124003057983014,5
154,16,2,2,28,99, ,2, ,9, , , , ,3,3,1,11,11,0.9639263743281306,2.124003057983014,5
154,16,3,2,28,99, ,2, ,9, , , , ,3,3,1,11,11,0.9639263743281306,2.124003057983014,5
155,2,1,2,11,3, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,1.174296218673895,5
155,2,2,2,11,3, , , ,1,6,90, , ,3,1,1,11,11,0.9639263743281306,1.174296218673895,5
155,2,3,2,11,3, , , ,1,7,90, , ,3,1,1,11,11,0.9639263743281306,1.174296218673895,5
155,5,1,1,11,24, , , ,1,7,90, , ,3,3,1,11,11,0.9639263743281306,1.588912971903426,5
155,5,2,1,11,24, , , ,1,2,3,4,90,3,3,1,11,11,0.9639263743281306,1.588912971903426,5
155,5,3,1,11,24, , , ,2, , , , ,3,3,1,11,11,0.9639263743281306,1.588912971903426,5
155,8,1,2,14,95, , , ,1,2,90, , ,2,3,1,11,11,0.9639263743281306,-0.0293757000718431,3
155,8,2,2,14,95, , , ,1,3,90, , ,2,3,1,11,11,0.9639263743281306,-0.0293757000718431,3
155,10,1,1,13,12, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.22301614508955708,3
155,10,2,1,15,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.22301614508955708,3
156,8,1,1,11,1, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,2.031736777186966,5
156,8,2,1,11,1, , , ,1,4,90, , ,3,3,1,11,11,0.9639263743281306,2.031736777186966,5
156,8,3,1,11,1, , , ,1,2,90, , ,3,3,1,11,11,0.9639263743281306,2.031736777186966,5
156,16,1,1,11,33, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,-0.42226419535830945,3
156,16,2,1,11,5, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,-0.42226419535830945,3
156,19,1,1,11,2, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.2719006854971932,3
156,25,1,1,11,95, , , ,1,2,3,90, ,1,2,1,11,11,0.9639263743281306,1.2536752394173036,5
156,27,1,2,11,0, , , ,1,5,90, , ,2,1,1,11,11,0.9639263743281306,0.7158795413316932,4
156,27,2,2,11,0, , , ,9, , , , ,2,1,1,11,11,0.9639263743281306,0.7158795413316932,4
156,29,1,1,11,4, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.6058860165266913,4
156,29,2,1,98,2,2,2, ,1,3,90, , ,2,1,1,11,11,0.9639263743281306,0.6058860165266913,4
156,35,1,1,11,6, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,0.9142319707155041,4
157,6,1,1,11,12, , , ,1,2,3,4,90,1,1,1,11,11,0.9639263743281306,0.44319029921030906,3
157,29,1,1,13,4, , , ,1,2,4,90, ,1,1,1,11,11,0.9639263743281306,0.8278616845034769,4
157,31,1,1,11,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.6990810592479757,4
158,1,1,2,14,12, , , ,1,1,2,90, ,1,1,1,11,11,0.9639263743281306,1.0117594199607844,4
158,3,1,1,98,12,9,9, ,1,4,90, , ,2,3,1,11,11,0.9639263743281306,1.160529803885143,5
158,3,2,1,98,12,9,9, ,1,3,90, , ,2,3,1,11,11,0.9639263743281306,1.160529803885143,5
158,11,1,1,12,9, , , ,1,6,90, , ,3,9,1,11,11,0.9639263743281306,1.1834927762946694,5
158,11,2,1,11,95, , , ,2, , , , ,3,9,1,11,11,0.9639263743281306,1.1834927762946694,5
158,11,3,1,11,95, , , ,2, , , , ,3,9,1,11,11,0.9639263743281306,1.1834927762946694,5
158,12,1,1,13,0, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,0.795323463207746,4
158,12,2,1,11,95, , , ,1,1,5,6,90,2,2,1,11,11,0.9639263743281306,0.795323463207746,4
158,17,1,1,11,24, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.6269279797381901,5
158,17,2,2,11,24, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.6269279797381901,5
158,18,1,1,11,18, , , ,1,2,1,90, ,2,3,1,11,11,0.9639263743281306,2.1042448964533125,5
158,18,2,2,98,0,9,9, ,2, , , , ,2,3,1,11,11,0.9639263743281306,2.1042448964533125,5
158,47,1,2,18,12, , , ,2, , , , ,2,9,1,11,11,0.9639263743281306,2.1717354955784365,5
158,47,2,9,99,99,9,9, ,9, , , , ,2,9,1,11,11,0.9639263743281306,2.1717354955784365,5
158,48,1,1,11,12, , , ,1,2,7,6,5,1,3,1,11,11,0.9639263743281306,0.36297064744579094,3
159,2,1,1,14,5, , , ,1,3,4,90, ,1,1,1,11,11,0.9639263743281306,0.5096539902872708,4
159,3,1,1,11,95, , , ,1,2,3,5,6,1,1,1,11,11,0.9639263743281306,0.46740027533828354,3
159,5,1,1,13,3, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.29076063220122134,3
159,7,1,1,11,4, , , ,1,5,2,3,6,1,1,1,11,11,0.9639263743281306,-0.4765069170434514,2
159,11,1,1,13,9, , , ,1,1,4,90, ,1,1,1,11,11,0.9639263743281306,0.5597968261789401,4
159,12,1,2,26,95, ,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.7151641212838515,4
159,12,2,2,26,7, ,2, ,1,4,12,5,90,2,1,1,11,11,0.9639263743281306,0.7151641212838515,4
160,1,1,1,11,98, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.7272616268133008,5
160,4,1,1,98,95,8,2, ,2, , , , ,2,3,1,11,11,0.9639263743281306,2.098872490556933,5
160,4,2,1,98,95,8,2, ,2, , , , ,2,3,1,11,11,0.9639263743281306,2.098872490556933,5
160,5,1,2,98,20,2,2, ,2, , , , ,4,3,1,11,11,0.9639263743281306,2.267604866251337,5
160,5,2,2,98,20,2,2, ,2, , , , ,4,3,1,11,11,0.9639263743281306,2.267604866251337,5
160,5,3,2,98,20,2,2, ,2, , , , ,4,3,1,11,11,0.9639263743281306,2.267604866251337,5
160,5,4,2,98,20,2,2, ,2, , , , ,4,3,1,11,11,0.9639263743281306,2.267604866251337,5
160,9,1,1,18,95, , , ,1,17,90, , ,1,3,1,11,11,0.9639263743281306,2.1840686492044994,5
160,12,1,1,18,95, , , ,1,2,3,1,90,1,3,1,11,11,0.9639263743281306,1.83679344442376,5
160,14,1,2,98,95,1,2, ,1,5,90, , ,1,3,1,11,11,0.9639263743281306,1.9876102025235403,5
160,18,1,1,18,95, , , ,1,7,90, , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,2,1,18,95, , , ,1,4,90, , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,3,1,18,95, , , ,1,6,90, , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,4,1,18,95, , , ,1,5,90, , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,5,1,18,95, , , ,2, , , , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,6,1,18,95, , , ,2, , , , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,7,1,98,95,9,1,95,2, , , , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
160,18,8,1,98,95,9,1,95,2, , , , ,8,3,1,11,11,0.9639263743281306,1.9795514920241555,5
161,1,1,1,11,6, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,0.6071290131654731,4
161,5,1,1,11,3, , , ,1,2,3,4,90,1,1,1,11,11,0.9639263743281306,0.14728097920776562,3
161,7,1,2,18,95, , , ,1,2,90, , ,1,1,1,11,11,0.9639263743281306,1.5050488557055717,5
161,17,1,1,13,12, , , ,1,2,90, , ,3,1,1,11,11,0.9639263743281306,0.53954631905862,4
161,17,2,1,13,12, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,0.53954631905862,4
161,17,3,1,13,12, , , ,1,3,90, , ,3,1,1,11,11,0.9639263743281306,0.53954631905862,4
162,1,1,1,13,99, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,0.2396778500544151,3
164,3,1,9,11,12, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.6183966769997327,5
164,5,1,1,18,95, , , ,1,10,12,9,11,1,1,1,11,11,0.9639263743281306,0.0829485911961955,3
164,9,1,1,11,4, , , ,1,1,2,90, ,1,1,1,11,11,0.9639263743281306,1.3753153654578825,5
164,10,1,1,11,2, , , ,1,1,2,90, ,3,1,1,11,11,0.9639263743281306,1.3559079435443129,5
164,10,2,1,11,4, , , ,1,3,90, , ,3,1,1,11,11,0.9639263743281306,1.3559079435443129,5
164,10,3,1,11,6, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.3559079435443129,5
164,13,1,1,15,28, , , ,1,2,3,4,90,1,3,1,11,11,0.9639263743281306,1.055379131957316,4
164,15,1,1,18,20, , , ,1,2,6,90, ,1,3,1,11,11,0.9639263743281306,0.4559612563015865,3
165,3,1,1,11,98, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.8126394983956997,4
165,8,1,1,11,13, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,1.6441752075716978,5
165,8,2,1,11,13, , , ,1,5,90, , ,3,3,1,11,11,0.9639263743281306,1.6441752075716978,5
165,8,3,1,11,13, , , ,1,4,90, , ,3,3,1,11,11,0.9639263743281306,1.6441752075716978,5
165,10,1,2,18,99, , , ,1,1,90, , ,2,1,1,11,11,0.9639263743281306,1.4072630005394335,5
165,10,2,2,18,99, , , ,1,11,10,90, ,2,1,1,11,11,0.9639263743281306,1.4072630005394335,5
165,11,1,1,11,12, , , ,1,2,90, , ,5,9,1,11,11,0.9639263743281306,1.7529777578688843,5
165,11,2,2,11,12, , , ,1,7,90, , ,5,9,1,11,11,0.9639263743281306,1.7529777578688843,5
165,11,3,2,11,12, , , ,1,6,90, , ,5,9,1,11,11,0.9639263743281306,1.7529777578688843,5
165,11,4,1,11,12, , , ,1,5,90, , ,5,9,1,11,11,0.9639263743281306,1.7529777578688843,5
165,11,5,9,11,12, , , ,1,8,90, , ,5,9,1,11,11,0.9639263743281306,1.7529777578688843,5
165,13,1,2,99,95,1,2, ,1,3,4,5,90,1,1,1,11,11,0.9639263743281306,0.6815877261058502,4
166,6,1,1,11,24, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.02689368995304937,3
166,14,1,2,14,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.8459424824223808,4
166,26,1,2,14,98, , , ,1,3,90, , ,2,1,1,11,11,0.9639263743281306,1.5742643345477791,5
166,26,2,2,14,98, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.5742643345477791,5
166,29,1,1,11,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.3623496777582806,5
166,29,2,1,11,6, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.3623496777582806,5
167,12,1,9,11,3, , , ,1,6,90, , ,1,1,1,11,11,0.9639263743281306,0.7759551414694618,4
167,14,1,1,14,2, , , ,1,6,90, , ,1,1,1,11,11,0.9639263743281306,0.6468733414856316,4
167,20,1,1,11,95, , , ,8, , , , ,3,1,1,11,11,0.9639263743281306,0.590224341616449,4
167,20,2,1,11,95, , , ,8, , , , ,3,1,1,11,11,0.9639263743281306,0.590224341616449,4
167,20,3,1,11,95, , , ,8, , , , ,3,1,1,11,11,0.9639263743281306,0.590224341616449,4
168,1,1,1,18,98, , , ,1,5,90, , ,1,1,1,11,11,0.9639263743281306,-0.6629577580373939,2
168,3,1,1,14,95, , , ,1,1,2,3,4,1,1,1,11,11,0.9639263743281306,0.020369608593653592,3
168,13,1,9,11,95, , , ,1,1,8,6,90,1,1,1,11,11,0.9639263743281306,-0.6824613902446077,2
168,15,1,9,11,95, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,-0.7101129851709913,2
168,17,1,2,13,8, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,-0.042235314941101665,3
168,22,1,1,11,95, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,-0.39355542379401975,3
169,8,1,1,11,12, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,0.9639553187468879,4
169,14,1,2,18,95, , , ,1,2,90, , ,3,1,1,11,11,0.9639263743281306,1.630116609697204,5
169,14,2,2,18,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.630116609697204,5
169,14,3,2,18,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.630116609697204,5
170,3,1,1,11,98, , , ,1,11,90, , ,1,1,1,11,11,0.9639263743281306,0.8230320384396458,4
170,4,1,1,11,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.209007943445176,5
170,10,1,2,14,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.0631461729046325,4
170,10,2,2,14,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.0631461729046325,4
170,12,1,1,18,95, , , ,1,2,8,9,90,2,3,1,11,11,0.9639263743281306,1.7812359553844082,5
170,12,2,1,18,95, , , ,1,1,90, , ,2,3,1,11,11,0.9639263743281306,1.7812359553844082,5
171,3,1,1,11,95, , , ,2, , , , ,3,3,1,11,11,0.9639263743281306,1.6606250239110787,5
171,3,2,2,18,12, , , ,8, , , , ,3,3,1,11,11,0.9639263743281306,1.6606250239110787,5
171,3,3,2,18,12, , , ,8, , , , ,3,3,1,11,11,0.9639263743281306,1.6606250239110787,5
171,9,1,1,11,9, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,1.380183896477981,5
171,9,2,1,11,2, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,1.380183896477981,5
171,9,3,1,11,5, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,1.380183896477981,5
171,15,1,2,18,10, , , ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.8040589602030783,5
171,15,2,9,99,99,9,9, ,9, , , , ,2,3,1,11,11,0.9639263743281306,1.8040589602030783,5
171,18,1,1,13,7, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.472692430703278,5
172,3,1,1,11,12, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.2909354418778465,5
172,3,2,1,11,12, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.2909354418778465,5
173,3,1,1,12,3, , , ,1,1,2,90, ,1,1,1,11,11,0.9639263743281306,0.48692557467129255,3
173,8,1,2,14,12, , , ,1,10,90, , ,1,1,1,11,11,0.9639263743281306,0.7720773531847653,4
173,19,1,1,14,12, , , ,1,7,8,90, ,1,1,1,11,11,0.9639263743281306,0.705025786501284,4
173,24,1,1,11,4, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.6510214668213864,4
174,4,1,1,11,7, , , ,1,5,90, , ,1,1,1,11,11,0.9639263743281306,-0.15688333241087637,3
174,5,1,1,13,1, , , ,1,2,3,1,90,2,1,1,11,11,0.9639263743281306,0.5895720622864238,4
174,5,2,1,11,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.5895720622864238,4
174,8,1,2,98,0,8,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.43898579251604103,3
174,8,2,2,98,0,8,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.43898579251604103,3
174,9,1,9,11,12, , , ,1,2,90, , ,1,1,1,11,11,0.9639263743281306,0.7497794581980732,4
174,11,1,1,11,5, , , ,1,4,90, , ,3,3,1,11,11,0.9639263743281306,0.6441581022163648,4
174,11,2,1,11,5, , , ,9, , , , ,3,3,1,11,11,0.9639263743281306,0.6441581022163648,4
174,11,3,1,11,5, , , ,9, , , , ,3,3,1,11,11,0.9639263743281306,0.6441581022163648,4
174,12,1,1,13,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,-0.23076775713860848,3
174,13,1,1,13,12, , , ,1,3,90, , ,2,1,1,11,11,0.9639263743281306,0.7034847906706161,4
174,13,2,1,13,12, , , ,1,4,90, , ,2,1,1,11,11,0.9639263743281306,0.7034847906706161,4
174,15,1,1,12,2, , , ,1,2,3,4,5,2,2,1,11,11,0.9639263743281306,0.478358668514265,3
174,15,2,1,18,2, , , ,1,1,6,7,90,2,2,1,11,11,0.9639263743281306,0.478358668514265,3
175,4,1,1,13,12, , , ,1,2,5,90, ,1,3,1,11,11,0.9639263743281306,0.6822021527461667,4
175,6,1,1,14,95, , , ,1,7,2,90, ,1,3,1,11,11,0.9639263743281306,1.6797415041735821,5
175,8,1,1,11,95, , , ,1,5,90, , ,2,1,1,11,11,0.9639263743281306,1.1584422656447704,5
